Ministry_name-Portefeuilleministériel_nom,Other-than-budgetary-expenditures_Autres-que-depenses-budgetaires,EntityDept_name_fra-EntitéMin_nom_fra,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_code_PROG,ProgramorCoreResponsibility_name-ProgrammeouResponsabilitéessentielle_nom_PROG,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_description_PROG,ProgramInventory-Répertoiredesprogrammes_code_PROG,ProgramInventory_name-Répertoiredesprogrammes_nom_PROG,ProgramInventory-Répertoiredesprogrammes_description_PROG,Notes,Department_specific-Particulier_au_ministère
"Anciens Combattants",,"Anciens Combattants (Ministère des)","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes. ","ISSA2","Services de communication","","2 La note relative au code ISSA0 s’applique.","021 - Anciens Combattants (Ministère des)"
"Anciens Combattants",,"Anciens Combattants (Ministère des)","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes. ","ISSA3","Services juridiques","","2 La note relative au code ISSA0 s’applique.","021 - Anciens Combattants (Ministère des)"
"Anciens Combattants",,"Anciens Combattants (Ministère des)","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes. ","ISSA4","Services de gestion des ressources humaines","","2 La note relative au code ISSA0 s’applique.","021 - Anciens Combattants (Ministère des)"
"Anciens Combattants",,"Anciens Combattants (Ministère des)","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes. ","ISSA5","Services de gestion financière","","2 La note relative au code ISSA0 s’applique.","021 - Anciens Combattants (Ministère des)"
"Anciens Combattants",,"Anciens Combattants (Ministère des)","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes. ","ISSA6","Services de gestion de l'information","","2 La note relative au code ISSA0 s’applique.","021 - Anciens Combattants (Ministère des)"
"Anciens Combattants",,"Anciens Combattants (Ministère des)","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes. ","ISSA7","Services de gestion de la technologie de l'information","","2 La note relative au code ISSA0 s’applique.","021 - Anciens Combattants (Ministère des)"
"Anciens Combattants",,"Anciens Combattants (Ministère des)","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes. ","ISSA8","Services de gestion des biens immobiliers","","2 La note relative au code ISSA0 s’applique.","021 - Anciens Combattants (Ministère des)"
"Anciens Combattants",,"Anciens Combattants (Ministère des)","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes. ","ISSA9","Services de gestion du matériel","","2 La note relative au code ISSA0 s’applique.","021 - Anciens Combattants (Ministère des)"
"Anciens Combattants",,"Anciens Combattants (Ministère des)","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes. ","ISSAZ","Services de gestion des acquisitions","","2 La note relative au code ISSA0 s’applique.","021 - Anciens Combattants (Ministère des)"
"Anciens Combattants",,"Tribunal des anciens combattants (révision et appel)","BWL00","Appels","Fournir un programme de révision et d’appel indépendant pour les décisions rendues par Anciens Combattants Canada à l’égard des prestations d’invalidité; assurer que les vétérans, les membres des Forces armées canadiennes et de la Gendarmerie royale du Canada et leur famille reçoivent les prestations auxquelles ils ont droit en vertu de la loi pour des invalidités liées au service.","BWL01","Révision et appel","","","021 - Anciens Combattants (Ministère des)"
"Anciens Combattants",,"Tribunal des anciens combattants (révision et appel)","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.",,,""," - 1 La majorité des ministères et des organismes doit remplacer le A par un zéro (0). Toutefois, dans de rares cas, lorsqu’un ministère ou un organisme a plus d'un crédit par type de crédit (dépenses de programme, de fonctionnement, en capital) ou lorsqu’un ministère ou un organisme est autorisé à utiliser le système financier d’un ministère d’accueil et que sa comptabilité est incluse dans la balance de vérification du Système central de gestion des rapports financiers (SCGRF) de ce ministère d’accueil, le A serait remplacé séquentiellement par un 1 pour le premier crédit/organisme, et par un 2 pour un deuxième crédit/organisme, etc.

 - 3 Ce ministère n'a pas à ventiler les dépenses relatives aux services internes en utilisant les codes de programmes spécifiques aux groupes suivants : services de gestion et de surveillance, services des communications, services juridiques, services de gestion des ressources humaines, services de gestion des finances, services de gestion de l'information, services des technologies de l'information, services de gestion des biens, services de gestion du matériel, services de gestion des acquisitions et autres services administratifs. Ce ministère utilisera strictement le code des services internes.","021 - Anciens Combattants (Ministère des)"
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWS00","Individus et familles","Soutenir le bien-être des enfants, individus et familles autochtones vivant dans les réserves et dans les centres urbains par la prestation de services. Cela inclut du financement essentiel pour les Premières nations pour : l'éducation pour les étudiants du primaire, secondaire et post-secondaire; les services culturellement appropriés pour les enfants pris en charge; les services de protection et de prévention de la violence familiale; le soutien aux aînés, adultes et enfants atteints de maladies chroniques ou handicapés; et l’aide au revenu pour les individus et les familles dans le besoin.  Également compris sont les programmes et services pour les Autochtones en transition vers ou vivant dans des centres urbains.","BWS01","Éducation","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWS00","Individus et familles","Soutenir le bien-être des enfants, individus et familles autochtones vivant dans les réserves et dans les centres urbains par la prestation de services. Cela inclut du financement essentiel pour les Premières nations pour : l'éducation pour les étudiants du primaire, secondaire et post-secondaire; les services culturellement appropriés pour les enfants pris en charge; les services de protection et de prévention de la violence familiale; le soutien aux aînés, adultes et enfants atteints de maladies chroniques ou handicapés; et l’aide au revenu pour les individus et les familles dans le besoin.  Également compris sont les programmes et services pour les Autochtones en transition vers ou vivant dans des centres urbains.","BWS02","Aide au revenu","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWS00","Individus et familles","Soutenir le bien-être des enfants, individus et familles autochtones vivant dans les réserves et dans les centres urbains par la prestation de services. Cela inclut du financement essentiel pour les Premières nations pour : l'éducation pour les étudiants du primaire, secondaire et post-secondaire; les services culturellement appropriés pour les enfants pris en charge; les services de protection et de prévention de la violence familiale; le soutien aux aînés, adultes et enfants atteints de maladies chroniques ou handicapés; et l’aide au revenu pour les individus et les familles dans le besoin.  Également compris sont les programmes et services pour les Autochtones en transition vers ou vivant dans des centres urbains.","BWS03","Aide à la vie autonome","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWS00","Individus et familles","Soutenir le bien-être des enfants, individus et familles autochtones vivant dans les réserves et dans les centres urbains par la prestation de services. Cela inclut du financement essentiel pour les Premières nations pour : l'éducation pour les étudiants du primaire, secondaire et post-secondaire; les services culturellement appropriés pour les enfants pris en charge; les services de protection et de prévention de la violence familiale; le soutien aux aînés, adultes et enfants atteints de maladies chroniques ou handicapés; et l’aide au revenu pour les individus et les familles dans le besoin.  Également compris sont les programmes et services pour les Autochtones en transition vers ou vivant dans des centres urbains.","BWS04","Services d'aide à l'enfance et à la famille des Premières Nations","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWS00","Individus et familles","Soutenir le bien-être des enfants, individus et familles autochtones vivant dans les réserves et dans les centres urbains par la prestation de services. Cela inclut du financement essentiel pour les Premières nations pour : l'éducation pour les étudiants du primaire, secondaire et post-secondaire; les services culturellement appropriés pour les enfants pris en charge; les services de protection et de prévention de la violence familiale; le soutien aux aînés, adultes et enfants atteints de maladies chroniques ou handicapés; et l’aide au revenu pour les individus et les familles dans le besoin.  Également compris sont les programmes et services pour les Autochtones en transition vers ou vivant dans des centres urbains.","BWS05","Prévention de la violence familiale","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWS00","Individus et familles","Soutenir le bien-être des enfants, individus et familles autochtones vivant dans les réserves et dans les centres urbains par la prestation de services. Cela inclut du financement essentiel pour les Premières nations pour : l'éducation pour les étudiants du primaire, secondaire et post-secondaire; les services culturellement appropriés pour les enfants pris en charge; les services de protection et de prévention de la violence familiale; le soutien aux aînés, adultes et enfants atteints de maladies chroniques ou handicapés; et l’aide au revenu pour les individus et les familles dans le besoin.  Également compris sont les programmes et services pour les Autochtones en transition vers ou vivant dans des centres urbains.","BWS06","Programmes urbains pour les peuples Autochtones","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWT00","Développement communautaire et régional","Soutenir les efforts des collectivités autochtones et nordiques concernant les infrastructures communautaires, la gestion des ressources naturelles et la gestion de l’environnement. Cela comprend : l’acquisition, la construction, l’exploitation et l’entretien des infrastructures essentielles et de la connectivité; la gestion des terres et le développement des ressources et le développement de l’énergie propre.","BWT01","Gouvernance autochtone et capacités","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWT00","Développement communautaire et régional","Soutenir les efforts des collectivités autochtones et nordiques concernant les infrastructures communautaires, la gestion des ressources naturelles et la gestion de l’environnement. Cela comprend : l’acquisition, la construction, l’exploitation et l’entretien des infrastructures essentielles et de la connectivité; la gestion des terres et le développement des ressources et le développement de l’énergie propre.","BWT02","L'eau et les eaux usées","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWT00","Développement communautaire et régional","Soutenir les efforts des collectivités autochtones et nordiques concernant les infrastructures communautaires, la gestion des ressources naturelles et la gestion de l’environnement. Cela comprend : l’acquisition, la construction, l’exploitation et l’entretien des infrastructures essentielles et de la connectivité; la gestion des terres et le développement des ressources et le développement de l’énergie propre.","BWT03","Installations d'enseignement","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWT00","Développement communautaire et régional","Soutenir les efforts des collectivités autochtones et nordiques concernant les infrastructures communautaires, la gestion des ressources naturelles et la gestion de l’environnement. Cela comprend : l’acquisition, la construction, l’exploitation et l’entretien des infrastructures essentielles et de la connectivité; la gestion des terres et le développement des ressources et le développement de l’énergie propre.","BWT04","Logement","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWT00","Développement communautaire et régional","Soutenir les efforts des collectivités autochtones et nordiques concernant les infrastructures communautaires, la gestion des ressources naturelles et la gestion de l’environnement. Cela comprend : l’acquisition, la construction, l’exploitation et l’entretien des infrastructures essentielles et de la connectivité; la gestion des terres et le développement des ressources et le développement de l’énergie propre.","BWT05","Autres infrastructures et activités communautaires","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWT00","Développement communautaire et régional","Soutenir les efforts des collectivités autochtones et nordiques concernant les infrastructures communautaires, la gestion des ressources naturelles et la gestion de l’environnement. Cela comprend : l’acquisition, la construction, l’exploitation et l’entretien des infrastructures essentielles et de la connectivité; la gestion des terres et le développement des ressources et le développement de l’énergie propre.","BWT06","Aide à la gestion des urgences","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWU00","La santé des populations des Premières nations et Inuits","Contribuer à améliorer les résultats en matière de santé pour les Premières Nations et les Inuits en offrant ou en finançant des programmes et des services de santé destinés aux communautés inuites et des Premières Nations et en offrant des avantages de santé supplémentaires aux membres des Premières Nations et aux Inuits admissibles.","BWU01","Pratique clinique et soins aux clients","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWU00","La santé des populations des Premières nations et Inuits","Contribuer à améliorer les résultats en matière de santé pour les Premières Nations et les Inuits en offrant ou en finançant des programmes et des services de santé destinés aux communautés inuites et des Premières Nations et en offrant des avantages de santé supplémentaires aux membres des Premières Nations et aux Inuits admissibles.","BWU02","Soins à domicile et en milieu communautaire","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWU00","La santé des populations des Premières nations et Inuits","Contribuer à améliorer les résultats en matière de santé pour les Premières Nations et les Inuits en offrant ou en finançant des programmes et des services de santé destinés aux communautés inuites et des Premières Nations et en offrant des avantages de santé supplémentaires aux membres des Premières Nations et aux Inuits admissibles.","BWU03","Contrôle et gestion des maladies transmissibles","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWU00","La santé des populations des Premières nations et Inuits","Contribuer à améliorer les résultats en matière de santé pour les Premières Nations et les Inuits en offrant ou en finançant des programmes et des services de santé destinés aux communautés inuites et des Premières Nations et en offrant des avantages de santé supplémentaires aux membres des Premières Nations et aux Inuits admissibles.","BWU04","Bien-Être mental","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWU00","La santé des populations des Premières nations et Inuits","Contribuer à améliorer les résultats en matière de santé pour les Premières Nations et les Inuits en offrant ou en finançant des programmes et des services de santé destinés aux communautés inuites et des Premières Nations et en offrant des avantages de santé supplémentaires aux membres des Premières Nations et aux Inuits admissibles.","BWU05","Vie saine","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWU00","La santé des populations des Premières nations et Inuits","Contribuer à améliorer les résultats en matière de santé pour les Premières Nations et les Inuits en offrant ou en finançant des programmes et des services de santé destinés aux communautés inuites et des Premières Nations et en offrant des avantages de santé supplémentaires aux membres des Premières Nations et aux Inuits admissibles.","BWU06","Développement des enfants en santé","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWU00","La santé des populations des Premières nations et Inuits","Contribuer à améliorer les résultats en matière de santé pour les Premières Nations et les Inuits en offrant ou en finançant des programmes et des services de santé destinés aux communautés inuites et des Premières Nations et en offrant des avantages de santé supplémentaires aux membres des Premières Nations et aux Inuits admissibles.","BWU07","Initiative du principe de Jordan – Principe de l'enfant d'abord","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWU00","La santé des populations des Premières nations et Inuits","Contribuer à améliorer les résultats en matière de santé pour les Premières Nations et les Inuits en offrant ou en finançant des programmes et des services de santé destinés aux communautés inuites et des Premières Nations et en offrant des avantages de santé supplémentaires aux membres des Premières Nations et aux Inuits admissibles.","BWU08","Prestations supplémentaires en Santé","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWU00","La santé des populations des Premières nations et Inuits","Contribuer à améliorer les résultats en matière de santé pour les Premières Nations et les Inuits en offrant ou en finançant des programmes et des services de santé destinés aux communautés inuites et des Premières Nations et en offrant des avantages de santé supplémentaires aux membres des Premières Nations et aux Inuits admissibles.","BWU09","Planification de la santé, gestion de la qualité et intégration des systèmes","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWU00","La santé des populations des Premières nations et Inuits","Contribuer à améliorer les résultats en matière de santé pour les Premières Nations et les Inuits en offrant ou en finançant des programmes et des services de santé destinés aux communautés inuites et des Premières Nations et en offrant des avantages de santé supplémentaires aux membres des Premières Nations et aux Inuits admissibles.","BWU10","Ressources humaines en santé","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWU00","La santé des populations des Premières nations et Inuits","Contribuer à améliorer les résultats en matière de santé pour les Premières Nations et les Inuits en offrant ou en finançant des programmes et des services de santé destinés aux communautés inuites et des Premières Nations et en offrant des avantages de santé supplémentaires aux membres des Premières Nations et aux Inuits admissibles.","BWU11","Établissements de santé","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWU00","La santé des populations des Premières nations et Inuits","Contribuer à améliorer les résultats en matière de santé pour les Premières Nations et les Inuits en offrant ou en finançant des programmes et des services de santé destinés aux communautés inuites et des Premières Nations et en offrant des avantages de santé supplémentaires aux membres des Premières Nations et aux Inuits admissibles.","BWU12","Infostructure cybersanté","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWU00","La santé des populations des Premières nations et Inuits","Contribuer à améliorer les résultats en matière de santé pour les Premières Nations et les Inuits en offrant ou en finançant des programmes et des services de santé destinés aux communautés inuites et des Premières Nations et en offrant des avantages de santé supplémentaires aux membres des Premières Nations et aux Inuits admissibles.","BWU13","Gouvernance tripartite de la Colombie-Britannique en matière de santé","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","BWU00","La santé des populations des Premières nations et Inuits","Contribuer à améliorer les résultats en matière de santé pour les Premières Nations et les Inuits en offrant ou en finançant des programmes et des services de santé destinés aux communautés inuites et des Premières Nations et en offrant des avantages de santé supplémentaires aux membres des Premières Nations et aux Inuits admissibles.","BWU14","Hygiène du milieu","","",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes. ","ISSA1","Services de gestion et de surveillance","","2 La note relative au code ISSA0 s’applique.",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes. ","ISSA2","Services de communication","","2 La note relative au code ISSA0 s’applique.",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes. ","ISSA3","Services juridiques","","2 La note relative au code ISSA0 s’applique.",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes. ","ISSA4","Services de gestion des ressources humaines","","2 La note relative au code ISSA0 s’applique.",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes. ","ISSA5","Services de gestion financière","","2 La note relative au code ISSA0 s’applique.",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes. ","ISSA6","Services de gestion de l'information","","2 La note relative au code ISSA0 s’applique.",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes. ","ISSA7","Services de gestion de la technologie de l'information","","2 La note relative au code ISSA0 s’applique.",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes. ","ISSA8","Services de gestion des biens immobiliers","","2 La note relative au code ISSA0 s’applique.",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes. ","ISSA9","Services de gestion du matériel","","2 La note relative au code ISSA0 s’applique.",""
"Services aux Autochtones",,"Services aux Autochtones Canada (Ministère des)","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes. ","ISSAZ","Services de gestion des acquisitions","","2 La note relative au code ISSA0 s’applique.",""
"Institutions démocratiques",,"Bureau du directeur général des élections","BGG00","Administration et surveillance des activités électorales","Préparer et conduire les élections et les référendums fédéraux et en faire rapport conformément au cadre législatif, tout en assurant l’intégrité du processus électoral.","BGG01","Prestation des services de vote et gestion en région","","","015 - Bureau du directeur général des élections"
"Institutions démocratiques",,"Bureau du directeur général des élections","BGG00","Administration et surveillance des activités électorales","Préparer et conduire les élections et les référendums fédéraux et en faire rapport conformément au cadre législatif, tout en assurant l’intégrité du processus électoral.","BGG02","Registre national des électeurs et géographie électorale","","","015 - Bureau du directeur général des élections"
"Institutions démocratiques",,"Bureau du directeur général des élections","BGG00","Administration et surveillance des activités électorales","Préparer et conduire les élections et les référendums fédéraux et en faire rapport conformément au cadre législatif, tout en assurant l’intégrité du processus électoral.","BGG03","Renseignements électoraux et sensibilisation","","","015 - Bureau du directeur général des élections"
"Institutions démocratiques",,"Bureau du directeur général des élections","BGG00","Administration et surveillance des activités électorales","Préparer et conduire les élections et les référendums fédéraux et en faire rapport conformément au cadre législatif, tout en assurant l’intégrité du processus électoral.","BGG04","Intégrité électorale et conformité régulatoire","","","015 - Bureau du directeur général des élections"
"Institutions démocratiques",,"Bureau du directeur général des élections","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.",,,""," - 1 La majorité des ministères et des organismes doit remplacer le A par un zéro (0). Toutefois, dans de rares cas, lorsqu’un ministère ou un organisme a plus d'un crédit par type de crédit (dépenses de programme, de fonctionnement, en capital) ou lorsqu’un ministère ou un organisme est autorisé à utiliser le système financier d’un ministère d’accueil et que sa comptabilité est incluse dans la balance de vérification du Système central de gestion des rapports financiers (SCGRF) de ce ministère d’accueil, le A serait remplacé séquentiellement par un 1 pour le premier crédit/organisme, et par un 2 pour un deuxième crédit/organisme, etc.

 - 3 Ce ministère n'a pas à ventiler les dépenses relatives aux services internes en utilisant les codes de programmes spécifiques aux groupes suivants : services de gestion et de surveillance, services des communications, services juridiques, services de gestion des ressources humaines, services de gestion des finances, services de gestion de l'information, services des technologies de l'information, services de gestion des biens, services de gestion du matériel, services de gestion des acquisitions et autres services administratifs. Ce ministère utilisera strictement le code des services internes.","015 - Bureau du directeur général des élections"
"Sciences",,"Conseil de recherches en sciences naturelles et en génie","BNR00","Financement de la recherche et de la formation en sciences naturelles et en génie","Le Conseil de recherches en sciences naturelles et en génie du Canada, favorise et appuie la recherche et la formation de chercheurs en sciences naturelles et en génie au moyen de subventions et de bourses afin de développer le talent, de stimuler les découvertes et d’appuyer l’innovation en vue de retombées économiques et sociales pour les Canadiens.","BNR01","Recherche axée sur la découverte","","","027 - Conseil de recherches en sciences naturelles et en génie"
"Sciences",,"Conseil de recherches en sciences naturelles et en génie","BNR00","Financement de la recherche et de la formation en sciences naturelles et en génie","Le Conseil de recherches en sciences naturelles et en génie du Canada, favorise et appuie la recherche et la formation de chercheurs en sciences naturelles et en génie au moyen de subventions et de bourses afin de développer le talent, de stimuler les découvertes et d’appuyer l’innovation en vue de retombées économiques et sociales pour les Canadiens.","BNR02","Formation en recherche et perfectionnement des compétences","","","027 - Conseil de recherches en sciences naturelles et en génie"
"Sciences",,"Conseil de recherches en sciences naturelles et en génie","BNR00","Financement de la recherche et de la formation en sciences naturelles et en génie","Le Conseil de recherches en sciences naturelles et en génie du Canada, favorise et appuie la recherche et la formation de chercheurs en sciences naturelles et en génie au moyen de subventions et de bourses afin de développer le talent, de stimuler les découvertes et d’appuyer l’innovation en vue de retombées économiques et sociales pour les Canadiens.","BNR03","Partenariats de recherche","","","027 - Conseil de recherches en sciences naturelles et en génie"
"Sciences",,"Conseil de recherches en sciences naturelles et en génie","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes.","ISSA1","Services de gestion et de surveillance","","2 La note relative au code ISSA0 s’applique.","027 - Conseil de recherches en sciences naturelles et en génie"
