Ministry_name-Portefeuilleministériel_nom,Other-than-budgetary-expenditures_Autres-que-depenses-budgetaires,EntityDept_name_Eng-EntitéMin_nom_ang,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_code_PROG,ProgramorCoreResponsibility_name-ProgrammeouResponsabilitéessentielle_nom_PROG,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_description_PROG,ProgramInventory-Répertoiredesprogrammes_code_PROG,ProgramInventory_name-Répertoiredesprogrammes_nom_PROG,ProgramInventory-Répertoiredesprogrammes_description_PROG,Notes,Department_specific-Particulier_au_ministère
"Transport",,"Canadian Transportation Agency","BTT00","Independent regulatory and dispute-resolution services for transportation providers and users","Set and enforce economic, accessibility, and air passenger protection rules for the national transportation system; resolve disputes between transportation service providers and users through facilitation, mediation, arbitration, and adjudication; and provide information to stakeholders and Canadians in general on the transportation system and their transportation-related rights and responsibilities.","BTT01","Analysis and Outreach","","","040 - Canadian Transportation Agency"
"Transport",,"Canadian Transportation Agency","BTT00","Independent regulatory and dispute-resolution services for transportation providers and users","Set and enforce economic, accessibility, and air passenger protection rules for the national transportation system; resolve disputes between transportation service providers and users through facilitation, mediation, arbitration, and adjudication; and provide information to stakeholders and Canadians in general on the transportation system and their transportation-related rights and responsibilities.","BTT02","Dispute Resolution","","","040 - Canadian Transportation Agency"
"Transport",,"Canadian Transportation Agency","BTT00","Independent regulatory and dispute-resolution services for transportation providers and users","Set and enforce economic, accessibility, and air passenger protection rules for the national transportation system; resolve disputes between transportation service providers and users through facilitation, mediation, arbitration, and adjudication; and provide information to stakeholders and Canadians in general on the transportation system and their transportation-related rights and responsibilities.","BTT03","Determinations and Compliance","","","040 - Canadian Transportation Agency"
"Transport",,"Canadian Transportation Agency","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.",,,"","1 This department is not required to use specific program codes to allocate the internal service expenses between the following groups: Management and Oversight Services; Communications Services; Legal Services; Human Resources Management Services; Financial Management Services; Information Management Services; Information Technology Services; Real Property Services; Materiel Services; Acquisition Services; and Other Administrative Services. This department will exclusively use the internal services code.","040 - Canadian Transportation Agency"
"Transport",,"The Federal Bridge Corporation Limited","BTU00","Manage International Bridges","Providing corporate oversight of the Canadian federal interests in the stewardship of international bridge assets of the Sault Ste. Marie International Bridge, Blue Water Bridge, Thousand Islands International Bridge and Seaway International Bridge Crossing. Managing international bridges with excellence in governance, best practices in portfolio management, organization of processes and strong relationships with stakeholders. Maintaining safe and secure international trade routes and enabling the efficient transit of people and goods.",,,"","","034 - Transport (Department of)"
"Transport",,"Marine Atlantic Inc. (Crown Corporation)","BTV00","Marine Atlantic Inc.","To provide a safe, environmentally responsible, and quality ferry service between the Island of Newfoundland and the Province of Nova Scotia in a reliable, courteous, and cost-effective manner.",,,"","","034 - Transport (Department of)"
"Transport",,"VIA Rail Canada Inc. (Crown Corporation)","BTZ00","VIA Rail Canada Inc.","To offer a national passenger rail transportation service that is safe, secure, efficient, reliable, and environmentally sustainable, and that meets the needs of travellers in Canada.",,,"","","034 - Transport (Department of)"
"Treasury Board",,"Treasury Board Secretariat","BXA00","Spending Oversight","Review spending proposals and authorities; review existing and proposed government programs for efficiency, effectiveness and relevance; provide information to Parliament and Canadians on government spending.","BXA01","Oversight and Treasury Board Support","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","BXA00","Spending Oversight","Review spending proposals and authorities; review existing and proposed government programs for efficiency, effectiveness and relevance; provide information to Parliament and Canadians on government spending.","BXA02","Expenditure Data, Analysis, Results, and Reviews","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","BXA00","Spending Oversight","Review spending proposals and authorities; review existing and proposed government programs for efficiency, effectiveness and relevance; provide information to Parliament and Canadians on government spending.","BXA04","Government-wide Funds","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","BXB00","Administrative Leadership","Lead government-wide initiatives; develop policies and set the strategic direction for government administration related to service delivery and access to government information, as well as the management of assets, finances, information and technology.","BXB01","Financial Management Policies and Initiatives","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","BXB00","Administrative Leadership","Lead government-wide initiatives; develop policies and set the strategic direction for government administration related to service delivery and access to government information, as well as the management of assets, finances, information and technology.","BXB02","Digital Policy","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","BXB00","Administrative Leadership","Lead government-wide initiatives; develop policies and set the strategic direction for government administration related to service delivery and access to government information, as well as the management of assets, finances, information and technology.","BXB03","Digital Strategy, Planning, and Oversight","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","BXB00","Administrative Leadership","Lead government-wide initiatives; develop policies and set the strategic direction for government administration related to service delivery and access to government information, as well as the management of assets, finances, information and technology.","BXB04","Management Accountability Framework","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","BXB00","Administrative Leadership","Lead government-wide initiatives; develop policies and set the strategic direction for government administration related to service delivery and access to government information, as well as the management of assets, finances, information and technology.","BXB05","Acquired Services and Assets Policies and Initiatives","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","BXB00","Administrative Leadership","Lead government-wide initiatives; develop policies and set the strategic direction for government administration related to service delivery and access to government information, as well as the management of assets, finances, information and technology.","BXB06","Financial Management Transformation","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","BXB00","Administrative Leadership","Lead government-wide initiatives; develop policies and set the strategic direction for government administration related to service delivery and access to government information, as well as the management of assets, finances, information and technology.","BXB07","Internal Audit Policies and Initiatives","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","BXB00","Administrative Leadership","Lead government-wide initiatives; develop policies and set the strategic direction for government administration related to service delivery and access to government information, as well as the management of assets, finances, information and technology.","BXB08","Communications and Federal Identity Policies and Initiatives","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","BXB00","Administrative Leadership","Lead government-wide initiatives; develop policies and set the strategic direction for government administration related to service delivery and access to government information, as well as the management of assets, finances, information and technology.","BXB09","Canadian Digital Service","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","BXB00","Administrative Leadership","Lead government-wide initiatives; develop policies and set the strategic direction for government administration related to service delivery and access to government information, as well as the management of assets, finances, information and technology.","BXB10","Greening Government Operations","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","BXB00","Administrative Leadership","Lead government-wide initiatives; develop policies and set the strategic direction for government administration related to service delivery and access to government information, as well as the management of assets, finances, information and technology.","BXB11","Public Service Accessibility","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","BXC00","Employer","Develop policies and set the strategic direction for people management in the public service; manage total compensation (including pensions and benefits) and labour relations; undertake initiatives to improve performance in support of recruitment and retention objectives.","BXC01","Employment Conditions and Labour Relations","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","BXC00","Employer","Develop policies and set the strategic direction for people management in the public service; manage total compensation (including pensions and benefits) and labour relations; undertake initiatives to improve performance in support of recruitment and retention objectives.","BXC02","Pension and Benefits Management","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","BXC00","Employer","Develop policies and set the strategic direction for people management in the public service; manage total compensation (including pensions and benefits) and labour relations; undertake initiatives to improve performance in support of recruitment and retention objectives.","BXC03","Workplace Policies and Services","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","BXC00","Employer","Develop policies and set the strategic direction for people management in the public service; manage total compensation (including pensions and benefits) and labour relations; undertake initiatives to improve performance in support of recruitment and retention objectives.","BXC04","Public Service Employer Payments","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","BXC00","Employer","Develop policies and set the strategic direction for people management in the public service; manage total compensation (including pensions and benefits) and labour relations; undertake initiatives to improve performance in support of recruitment and retention objectives.","BXC05","Executive and Leadership Development","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","BXC00","Employer","Develop policies and set the strategic direction for people management in the public service; manage total compensation (including pensions and benefits) and labour relations; undertake initiatives to improve performance in support of recruitment and retention objectives.","BXC06","People Management Systems and Processes","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","BXC00","Employer","Develop policies and set the strategic direction for people management in the public service; manage total compensation (including pensions and benefits) and labour relations; undertake initiatives to improve performance in support of recruitment and retention objectives.","BXC07","Research, Planning and Renewal","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","BXD00","Regulatory Oversight","Develop and oversee policies to promote good regulatory practices, review proposed regulations to ensure they adhere to the requirements of Government policy, and advance regulatory cooperation across jurisdictions.","BXD01","Regulatory Policy, Oversight, and Cooperation","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS01","Management and Oversight Services","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS02","Communications Services","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS03","Legal Services","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS04","Human Resources Management Services","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS05","Financial Management Services","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS06","Information Management Services","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS07","Information Technology Services","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS08","Real Property Management Services","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS09","Materiel Management Services","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Treasury Board Secretariat","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS0Z","Acquisition Management Services","","","056 - Treasury Board Secretariat"
"Treasury Board",,"Canada School of Public Service","BTR00","Common Public Service Learning","The Canada School of Public Service provides common learning to all employees of the core public service to serve Canadians with excellence.","BTR01","Learning","","","052 - Canada School of Public Service"
"Treasury Board",,"Canada School of Public Service","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.",,,"","1 This department is not required to use specific program codes to allocate the internal service expenses between the following groups: Management and Oversight Services; Communications Services; Legal Services; Human Resources Management Services; Financial Management Services; Information Management Services; Information Technology Services; Real Property Services; Materiel Services; Acquisition Services; and Other Administrative Services. This department will exclusively use the internal services code.","052 - Canada School of Public Service"
"Treasury Board",,"Office of the Commissioner of Lobbying","BVA00","Regulation of lobbying","The purpose of the Lobbying Act and the Lobbyists' Code of Conduct is to provide a regime for the transparent and ethical lobbying of public office holders. This regime contributes to public confidence in the integrity of decision making by public office holders. The mandate of the Commissioner of Lobbying is to establish and maintain the Registry of Lobbyists, ensure compliance with the Act and the Code, and develop and implement educational programs to foster awareness of the Act and the Code.","BVA04","Registry services and compliance","","","154 - Office of the Commissioner of Lobbying"
"Treasury Board",,"Office of the Commissioner of Lobbying","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.",,,"","1 This department is not required to use specific program codes to allocate the internal service expenses between the following groups: Management and Oversight Services; Communications Services; Legal Services; Human Resources Management Services; Financial Management Services; Information Management Services; Information Technology Services; Real Property Services; Materiel Services; Acquisition Services; and Other Administrative Services. This department will exclusively use the internal services code.","154 - Office of the Commissioner of Lobbying"
"Treasury Board",,"Office of the Public Sector Integrity Commissioner","BTS00","Public sector disclosures of wrongdoing and complaints of reprisal","The Office of the Public Sector Integrity Commissioner of Canada (the Office) improves oversight of government operations by providing public servants and members of the public with a process for receiving and investigating disclosures of wrongdoing in the federal public sector. It reports founded cases of wrongdoing to Parliament and makes recommendations to chief executives on corrective measures.  The Office also provides a mechanism for public servants and former public servants to make complaints of reprisal. It investigates and can refer cases to the Public Servants Disclosure Protection Tribunal.","BTS01","Disclosure and Reprisal Management","","","046 - Office of the Public Sector Integrity Commissioner"
"Treasury Board",,"Office of the Public Sector Integrity Commissioner","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.",,,"","1 This department is not required to use specific program codes to allocate the internal service expenses between the following groups: Management and Oversight Services; Communications Services; Legal Services; Human Resources Management Services; Financial Management Services; Information Management Services; Information Technology Services; Real Property Services; Materiel Services; Acquisition Services; and Other Administrative Services. This department will exclusively use the internal services code.","046 - Office of the Public Sector Integrity Commissioner"
"Veterans Affairs",,"Veterans Affairs (Department of)","BWI00","Benefits, Services and Support","Support the care and well-being of Veterans and their dependents or survivors through a range of benefits, services, research, partnerships and advocacy.","BWI06","Health Care Benefits","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","BWI00","Benefits, Services and Support","Support the care and well-being of Veterans and their dependents or survivors through a range of benefits, services, research, partnerships and advocacy.","BWI07","Transition Services","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","BWI00","Benefits, Services and Support","Support the care and well-being of Veterans and their dependents or survivors through a range of benefits, services, research, partnerships and advocacy.","BWI08","Long Term Care","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","BWI00","Benefits, Services and Support","Support the care and well-being of Veterans and their dependents or survivors through a range of benefits, services, research, partnerships and advocacy.","BWI09","Veterans Independence Program","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","BWI00","Benefits, Services and Support","Support the care and well-being of Veterans and their dependents or survivors through a range of benefits, services, research, partnerships and advocacy.","BWI10","Caregiver Recognition Benefit","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","BWI00","Benefits, Services and Support","Support the care and well-being of Veterans and their dependents or survivors through a range of benefits, services, research, partnerships and advocacy.","BWI11","War Veterans Allowance","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","BWI00","Benefits, Services and Support","Support the care and well-being of Veterans and their dependents or survivors through a range of benefits, services, research, partnerships and advocacy.","BWI12","Income Support","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","BWI00","Benefits, Services and Support","Support the care and well-being of Veterans and their dependents or survivors through a range of benefits, services, research, partnerships and advocacy.","BWI13","Veterans Emergency Fund","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","BWI00","Benefits, Services and Support","Support the care and well-being of Veterans and their dependents or survivors through a range of benefits, services, research, partnerships and advocacy.","BWI16","Disability Benefits","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","BWI00","Benefits, Services and Support","Support the care and well-being of Veterans and their dependents or survivors through a range of benefits, services, research, partnerships and advocacy.","BWI18","Research and Innovation","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","BWJ00","Commemoration","Pay tribute to the sacrifices and achievements of those who served in Canada's military efforts.","BWJ01","Canada Remembers Program","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","BWJ00","Commemoration","Pay tribute to the sacrifices and achievements of those who served in Canada's military efforts.","BWJ02","Funeral and Burial Program","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","BWK00","Veterans Ombudsman","Provide an independent and impartial review of complaints and issues related to programs and services delivered by the Veterans Affairs Portfolio and uphold the Veterans Bill of Rights.","BWK01","Veterans Ombudsman","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS01","Management and Oversight Services","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS02","Communications Services","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS03","Legal Services","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS04","Human Resources Management Services","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS05","Financial Management Services","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS06","Information Management Services","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS07","Information Technology Services","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS08","Real Property Management Services","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS09","Materiel Management Services","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Affairs (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS0Z","Acquisition Management Services","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Review and Appeal Board","BWL00","Appeals","Provide an independent review and appeal program for disability benefits decisions made by Veterans Affairs Canada; ensure Veterans, Canadian Armed Forces and Royal Canadian Mounted Police members, and their families, receive the benefits they are entitled to under law for service-related disabilities.","BWL01","Review and Appeal","","","021 - Veterans Affairs (Department of)"
"Veterans Affairs",,"Veterans Review and Appeal Board","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.",,,"","1 This department is not required to use specific program codes to allocate the internal service expenses between the following groups: Management and Oversight Services; Communications Services; Legal Services; Human Resources Management Services; Financial Management Services; Information Management Services; Information Technology Services; Real Property Services; Materiel Services; Acquisition Services; and Other Administrative Services. This department will exclusively use the internal services code.","021 - Veterans Affairs (Department of)"
"Indigenous Services",,"Indigenous Services Canada (Department of)","BXL00","Services and Benefits to Individuals","These services and benefits are mainly delivered directly to Indigenous people by the Department. They include, among other services and benefits, individual First Nations and Inuit clinical care and health-related benefits such as pharmacy, dental and vision care.","BXL01","Supplementary Health Benefits","","","191 - Department of Indigenous Services"
"Indigenous Services",,"Indigenous Services Canada (Department of)","BXL00","Services and Benefits to Individuals","These services and benefits are mainly delivered directly to Indigenous people by the Department. They include, among other services and benefits, individual First Nations and Inuit clinical care and health-related benefits such as pharmacy, dental and vision care.","BXL02","Clinical and Client Care","","","191 - Department of Indigenous Services"
