Ministry_name-Portefeuilleministériel_nom,Other-than-budgetary-expenditures_Autres-que-depenses-budgetaires,EntityDept_name_fra-EntitéMin_nom_fra,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_code_PROG,ProgramorCoreResponsibility_name-ProgrammeouResponsabilitéessentielle_nom_PROG,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_description_PROG,ProgramInventory-Répertoiredesprogrammes_code_PROG,ProgramInventory_name-Répertoiredesprogrammes_nom_PROG,ProgramInventory-Répertoiredesprogrammes_description_PROG,Notes,Department_specific-Particulier_au_ministère
"Revenu national",,"Agence du revenu du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS07","Services de la technologie de l'information","",""," - 130 - Agence du revenu du Canada;  - 122 - Agence du revenu du Canada - (activités administrées)"
"Revenu national",,"Agence du revenu du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS08","Services de gestion des biens immobiliers","",""," - 130 - Agence du revenu du Canada;  - 122 - Agence du revenu du Canada - (activités administrées)"
"Revenu national",,"Agence du revenu du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS09","Services de gestion du matériel","",""," - 130 - Agence du revenu du Canada;  - 122 - Agence du revenu du Canada - (activités administrées)"
"Revenu national",,"Agence du revenu du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS0Z","Services de gestion des acquisitions","",""," - 130 - Agence du revenu du Canada;  - 122 - Agence du revenu du Canada - (activités administrées)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTL00","Science des ressources naturelles et atténuation des risques","Diriger des travaux de science fondamentale et partager le savoir-faire en matière de gestion des ressources naturelles du Canada, réduisant les répercussions des changements climatiques et atténuant les risques posés par les désastres naturels et les explosifs.","BTL01","Levés géodésiques du Canada : Le Canada à référence spatiale","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTL00","Science des ressources naturelles et atténuation des risques","Diriger des travaux de science fondamentale et partager le savoir-faire en matière de gestion des ressources naturelles du Canada, réduisant les répercussions des changements climatiques et atténuant les risques posés par les désastres naturels et les explosifs.","BTL02","Connaissances géologiques des terres côtières et extracôtières du Canada","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTL00","Science des ressources naturelles et atténuation des risques","Diriger des travaux de science fondamentale et partager le savoir-faire en matière de gestion des ressources naturelles du Canada, réduisant les répercussions des changements climatiques et atténuant les risques posés par les désastres naturels et les explosifs.","BTL03","Données géospatiales essentielles","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTL00","Science des ressources naturelles et atténuation des risques","Diriger des travaux de science fondamentale et partager le savoir-faire en matière de gestion des ressources naturelles du Canada, réduisant les répercussions des changements climatiques et atténuant les risques posés par les désastres naturels et les explosifs.","BTL04","Traité de la frontière internationale entre le Canada et les États-Unis","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTL00","Science des ressources naturelles et atténuation des risques","Diriger des travaux de science fondamentale et partager le savoir-faire en matière de gestion des ressources naturelles du Canada, réduisant les répercussions des changements climatiques et atténuant les risques posés par les désastres naturels et les explosifs.","BTL05","Système d'arpentage des terres du Canada","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTL00","Science des ressources naturelles et atténuation des risques","Diriger des travaux de science fondamentale et partager le savoir-faire en matière de gestion des ressources naturelles du Canada, réduisant les répercussions des changements climatiques et atténuant les risques posés par les désastres naturels et les explosifs.","BTL06","Géoscience pour la valorisation durable des ressources naturelles","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTL00","Science des ressources naturelles et atténuation des risques","Diriger des travaux de science fondamentale et partager le savoir-faire en matière de gestion des ressources naturelles du Canada, réduisant les répercussions des changements climatiques et atténuant les risques posés par les désastres naturels et les explosifs.","BTL07","Gestion des risques liés aux ravageurs","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTL00","Science des ressources naturelles et atténuation des risques","Diriger des travaux de science fondamentale et partager le savoir-faire en matière de gestion des ressources naturelles du Canada, réduisant les répercussions des changements climatiques et atténuant les risques posés par les désastres naturels et les explosifs.","BTL08","Changements climatiques liés aux forêts","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTL00","Science des ressources naturelles et atténuation des risques","Diriger des travaux de science fondamentale et partager le savoir-faire en matière de gestion des ressources naturelles du Canada, réduisant les répercussions des changements climatiques et atténuant les risques posés par les désastres naturels et les explosifs.","BTL09","Adaptation aux changements climatiques","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTL00","Science des ressources naturelles et atténuation des risques","Diriger des travaux de science fondamentale et partager le savoir-faire en matière de gestion des ressources naturelles du Canada, réduisant les répercussions des changements climatiques et atténuant les risques posés par les désastres naturels et les explosifs.","BTL10","Sécurité et sûreté des explosifs","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTL00","Science des ressources naturelles et atténuation des risques","Diriger des travaux de science fondamentale et partager le savoir-faire en matière de gestion des ressources naturelles du Canada, réduisant les répercussions des changements climatiques et atténuant les risques posés par les désastres naturels et les explosifs.","BTL11","Géoscience pour assurer la sécurité des Canadiens","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTL00","Science des ressources naturelles et atténuation des risques","Diriger des travaux de science fondamentale et partager le savoir-faire en matière de gestion des ressources naturelles du Canada, réduisant les répercussions des changements climatiques et atténuant les risques posés par les désastres naturels et les explosifs.","BTL12","Gestion du risque de feux de végétation","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTL00","Science des ressources naturelles et atténuation des risques","Diriger des travaux de science fondamentale et partager le savoir-faire en matière de gestion des ressources naturelles du Canada, réduisant les répercussions des changements climatiques et atténuant les risques posés par les désastres naturels et les explosifs.","BTL13","Programme du plateau continental polaire","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTM00","Valorisation novatrice et durable des ressources naturelles","Diriger la transformation vers une économie à faible carbone en améliorant le rendement environnemental des secteurs canadiens des ressources naturelles avec l’innovation ainsi qu’une valorisation et une utilisation durables.","BTM04","Innovation Mines vertes","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTM00","Valorisation novatrice et durable des ressources naturelles","Diriger la transformation vers une économie à faible carbone en améliorant le rendement environnemental des secteurs canadiens des ressources naturelles avec l’innovation ainsi qu’une valorisation et une utilisation durables.","BTM05","Solutions axées sur les fibres","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTM00","Valorisation novatrice et durable des ressources naturelles","Diriger la transformation vers une économie à faible carbone en améliorant le rendement environnemental des secteurs canadiens des ressources naturelles avec l’innovation ainsi qu’une valorisation et une utilisation durables.","BTM06","Aménagement forestier durable","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTM00","Valorisation novatrice et durable des ressources naturelles","Diriger la transformation vers une économie à faible carbone en améliorant le rendement environnemental des secteurs canadiens des ressources naturelles avec l’innovation ainsi qu’une valorisation et une utilisation durables.","BTM07","Effets cumulatifs","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTM00","Valorisation novatrice et durable des ressources naturelles","Diriger la transformation vers une économie à faible carbone en améliorant le rendement environnemental des secteurs canadiens des ressources naturelles avec l’innovation ainsi qu’une valorisation et une utilisation durables.","BTM08","Transport faible en carbone","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTM00","Valorisation novatrice et durable des ressources naturelles","Diriger la transformation vers une économie à faible carbone en améliorant le rendement environnemental des secteurs canadiens des ressources naturelles avec l’innovation ainsi qu’une valorisation et une utilisation durables.","BTM09","Ressources en électricité","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTM00","Valorisation novatrice et durable des ressources naturelles","Diriger la transformation vers une économie à faible carbone en améliorant le rendement environnemental des secteurs canadiens des ressources naturelles avec l’innovation ainsi qu’une valorisation et une utilisation durables.","BTM10","Efficacité énergétique","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTM00","Valorisation novatrice et durable des ressources naturelles","Diriger la transformation vers une économie à faible carbone en améliorant le rendement environnemental des secteurs canadiens des ressources naturelles avec l’innovation ainsi qu’une valorisation et une utilisation durables.","BTM11","Politique en matière d'énergie et de changements climatiques ","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTM00","Valorisation novatrice et durable des ressources naturelles","Diriger la transformation vers une économie à faible carbone en améliorant le rendement environnemental des secteurs canadiens des ressources naturelles avec l’innovation ainsi qu’une valorisation et une utilisation durables.","BTM12","Solutions géospatiales novatrices","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTM00","Valorisation novatrice et durable des ressources naturelles","Diriger la transformation vers une économie à faible carbone en améliorant le rendement environnemental des secteurs canadiens des ressources naturelles avec l’innovation ainsi qu’une valorisation et une utilisation durables.","BTM13","Innovation énergétique et technologies propres","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTO00","Secteurs des ressources naturelles concurrentiels à l'échelle mondiale","Renforcer et promouvoir l’accès aux marchés, l’intégration et la compétitivité des secteurs canadiens des ressources naturelles à l’appui de la création d’emplois et de la croissance économique. Inclut également les paiements législatifs pour le pétrole extracôtier.","BTO01","Compétitivité du secteur forestier","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTO00","Secteurs des ressources naturelles concurrentiels à l'échelle mondiale","Renforcer et promouvoir l’accès aux marchés, l’intégration et la compétitivité des secteurs canadiens des ressources naturelles à l’appui de la création d’emplois et de la croissance économique. Inclut également les paiements législatifs pour le pétrole extracôtier.","BTO02","Prestation d'un leadership fédéral dans le secteur des minéraux et des métaux","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTO00","Secteurs des ressources naturelles concurrentiels à l'échelle mondiale","Renforcer et promouvoir l’accès aux marchés, l’intégration et la compétitivité des secteurs canadiens des ressources naturelles à l’appui de la création d’emplois et de la croissance économique. Inclut également les paiements législatifs pour le pétrole extracôtier.","BTO03","Sûreté et sécurité énergétique, et ressources pétrolières","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTO00","Secteurs des ressources naturelles concurrentiels à l'échelle mondiale","Renforcer et promouvoir l’accès aux marchés, l’intégration et la compétitivité des secteurs canadiens des ressources naturelles à l’appui de la création d’emplois et de la croissance économique. Inclut également les paiements législatifs pour le pétrole extracôtier.","BTO05","Paiements législatifs pour les hydrocarbures extracôtiers","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTO00","Secteurs des ressources naturelles concurrentiels à l'échelle mondiale","Renforcer et promouvoir l’accès aux marchés, l’intégration et la compétitivité des secteurs canadiens des ressources naturelles à l’appui de la création d’emplois et de la croissance économique. Inclut également les paiements législatifs pour le pétrole extracôtier.","BTO06","Bureau des partenariats avec les Autochtones - Ouest de Ressources naturelles Canada","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTO00","Secteurs des ressources naturelles concurrentiels à l'échelle mondiale","Renforcer et promouvoir l’accès aux marchés, l’intégration et la compétitivité des secteurs canadiens des ressources naturelles à l’appui de la création d’emplois et de la croissance économique. Inclut également les paiements législatifs pour le pétrole extracôtier.","BTO07","Le Secteur des partenariats de ressources","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","BTO00","Secteurs des ressources naturelles concurrentiels à l'échelle mondiale","Renforcer et promouvoir l’accès aux marchés, l’intégration et la compétitivité des secteurs canadiens des ressources naturelles à l’appui de la création d’emplois et de la croissance économique. Inclut également les paiements législatifs pour le pétrole extracôtier.","BTO08","La Stratégie emploi et compétences jeunesse - Programme de stages en sciences et technologie (Emplois verts)","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS01","Services de gestion et de surveillance","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS02","Services de communication","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS03","Services juridiques","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS04","Services de gestion des ressources humaines","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS05","Services de gestion financière","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS06","Services de gestion de l'information","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS07","Services de la technologie de l'information","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS08","Services de gestion des biens immobiliers","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS09","Services de gestion du matériel","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Ressources naturelles (Ministère des)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS0Z","Services de gestion des acquisitions","","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Énergie atomique du Canada, Limitée","BAA00","Laboratoires nucléaires","Énergie atomique du Canada, Limitée facilite les travaux en science et technologie nucléaires dans les domaines de l’énergie nucléaire, de la science des matériaux, de la santé, de la préparation aux situations d’urgence, de la sûreté et de l’environnement. L’objectif est de tirer profit des Laboratoires de Chalk River, le plus grand complexe scientifique et technologique du Canada, afin de fournir des produits et services en science et technologie nucléaires au gouvernement du Canada et à des tiers.",,,"","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Énergie atomique du Canada, Limitée","BAB00","Déclassement nucléaire et gestion des déchets radioactifs","Énergie atomique du Canada, Limitée gère les responsabilités en matière de déclassement des installations nucléaires et de gestion des déchets radioactifs à ses sites et à d’autres sites pour lesquels le gouvernement du Canada a accepté la responsabilité. L’objectif est de réduire de façon sûre et efficace les responsabilités en matière de gestion des déchets radioactifs, en décontaminant et en déclassant les infrastructures qui ne sont plus nécessaires, en assainissant les sites et en entreposant et éliminant les déchets radioactifs de manière à protéger le public, les travailleurs et l’environnement.",,,"","","041 - Ressources naturelles (Ministère des)"
"Ressources naturelles",,"Commission canadienne de sûreté nucléaire","BTJ00","Réglementation nucléaire","La Commission réglemente l'utilisation de l'énergie et des matières nucléaires afin de préserver la sûreté, la santé et la sécurité des personnes, de protéger l'environnement, de respecter les engagements internationaux du Canada à l'égard de l'utilisation pacifique de l'énergie nucléaire, et d'informer objectivement le public sur les plans scientifique ou technique ou en ce qui concerne la réglementation du domaine de l'énergie nucléaire. La Commission tient à jour un cadre de réglementation, réalise des activités de délivrance de permis (y compris des examens de la protection de l'environnement), vérifie la conformité et fait appliquer la loi. La Commision s'est engagée à établir et à préserver la confiance du public et des Autochtones au moyen de processus de réglementation transparents, ouverts et inclusifs.","BTJ01","Programme de cycle du combustible nucléaire","","","047 - Commission canadienne de sûreté nucléaire"
"Ressources naturelles",,"Commission canadienne de sûreté nucléaire","BTJ00","Réglementation nucléaire","La Commission réglemente l'utilisation de l'énergie et des matières nucléaires afin de préserver la sûreté, la santé et la sécurité des personnes, de protéger l'environnement, de respecter les engagements internationaux du Canada à l'égard de l'utilisation pacifique de l'énergie nucléaire, et d'informer objectivement le public sur les plans scientifique ou technique ou en ce qui concerne la réglementation du domaine de l'énergie nucléaire. La Commission tient à jour un cadre de réglementation, réalise des activités de délivrance de permis (y compris des examens de la protection de l'environnement), vérifie la conformité et fait appliquer la loi. La Commision s'est engagée à établir et à préserver la confiance du public et des Autochtones au moyen de processus de réglementation transparents, ouverts et inclusifs.","BTJ02","Programme des réacteurs nucléaires","","","047 - Commission canadienne de sûreté nucléaire"
"Ressources naturelles",,"Commission canadienne de sûreté nucléaire","BTJ00","Réglementation nucléaire","La Commission réglemente l'utilisation de l'énergie et des matières nucléaires afin de préserver la sûreté, la santé et la sécurité des personnes, de protéger l'environnement, de respecter les engagements internationaux du Canada à l'égard de l'utilisation pacifique de l'énergie nucléaire, et d'informer objectivement le public sur les plans scientifique ou technique ou en ce qui concerne la réglementation du domaine de l'énergie nucléaire. La Commission tient à jour un cadre de réglementation, réalise des activités de délivrance de permis (y compris des examens de la protection de l'environnement), vérifie la conformité et fait appliquer la loi. La Commision s'est engagée à établir et à préserver la confiance du public et des Autochtones au moyen de processus de réglementation transparents, ouverts et inclusifs.","BTJ03","Programme des substances nucléaires et de l'équipement réglementé","","","047 - Commission canadienne de sûreté nucléaire"
"Ressources naturelles",,"Commission canadienne de sûreté nucléaire","BTJ00","Réglementation nucléaire","La Commission réglemente l'utilisation de l'énergie et des matières nucléaires afin de préserver la sûreté, la santé et la sécurité des personnes, de protéger l'environnement, de respecter les engagements internationaux du Canada à l'égard de l'utilisation pacifique de l'énergie nucléaire, et d'informer objectivement le public sur les plans scientifique ou technique ou en ce qui concerne la réglementation du domaine de l'énergie nucléaire. La Commission tient à jour un cadre de réglementation, réalise des activités de délivrance de permis (y compris des examens de la protection de l'environnement), vérifie la conformité et fait appliquer la loi. La Commision s'est engagée à établir et à préserver la confiance du public et des Autochtones au moyen de processus de réglementation transparents, ouverts et inclusifs.","BTJ04","Programme de non prolifération nucléaire","","","047 - Commission canadienne de sûreté nucléaire"
"Ressources naturelles",,"Commission canadienne de sûreté nucléaire","BTJ00","Réglementation nucléaire","La Commission réglemente l'utilisation de l'énergie et des matières nucléaires afin de préserver la sûreté, la santé et la sécurité des personnes, de protéger l'environnement, de respecter les engagements internationaux du Canada à l'égard de l'utilisation pacifique de l'énergie nucléaire, et d'informer objectivement le public sur les plans scientifique ou technique ou en ce qui concerne la réglementation du domaine de l'énergie nucléaire. La Commission tient à jour un cadre de réglementation, réalise des activités de délivrance de permis (y compris des examens de la protection de l'environnement), vérifie la conformité et fait appliquer la loi. La Commision s'est engagée à établir et à préserver la confiance du public et des Autochtones au moyen de processus de réglementation transparents, ouverts et inclusifs.","BTJ05","Programme de renseignements scientifiques, réglementaires et publics","","","047 - Commission canadienne de sûreté nucléaire"
