Ministry_name-Portefeuilleministériel_nom,Other-than-budgetary-expenditures_Autres-que-depenses-budgetaires,EntityDept_name_Eng-EntitéMin_nom_ang,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_code_PROG,ProgramorCoreResponsibility_name-ProgrammeouResponsabilitéessentielle_nom_PROG,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_description_PROG,ProgramInventory-Répertoiredesprogrammes_code_PROG,ProgramInventory_name-Répertoiredesprogrammes_nom_PROG,ProgramInventory-Répertoiredesprogrammes_description_PROG,Notes,Department_specific-Particulier_au_ministère
"Public Safety and Emergency Preparedness",,"Public Safety and Emergency Preparedness (Department of)","BVU00","Emergency Management","Public Safety works to strengthen national emergency preparedness to help prevent, mitigate, prepare for, respond to and recover from all-hazards events. Public Safety provides resources and expertise to Canadian communities in support of emergency preparedness, disaster mitigation and recovery.","BVU02","Emergency Preparedness","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety and Emergency Preparedness",,"Public Safety and Emergency Preparedness (Department of)","BVU00","Emergency Management","Public Safety works to strengthen national emergency preparedness to help prevent, mitigate, prepare for, respond to and recover from all-hazards events. Public Safety provides resources and expertise to Canadian communities in support of emergency preparedness, disaster mitigation and recovery.","BVU03","Emergency Response/Recovery","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety and Emergency Preparedness",,"Public Safety and Emergency Preparedness (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA1","Management and Oversight Services","","2 The note related to the ISSA0 code applies.","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety and Emergency Preparedness",,"Public Safety and Emergency Preparedness (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA2","Communications Services","","2 The note related to the ISSA0 code applies.","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety and Emergency Preparedness",,"Public Safety and Emergency Preparedness (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA3","Legal Services","","2 The note related to the ISSA0 code applies.","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety and Emergency Preparedness",,"Public Safety and Emergency Preparedness (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA4","Human Resources Management Services","","2 The note related to the ISSA0 code applies.","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety and Emergency Preparedness",,"Public Safety and Emergency Preparedness (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA5","Financial Management Services","","2 The note related to the ISSA0 code applies.","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety and Emergency Preparedness",,"Public Safety and Emergency Preparedness (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA6","Information Management Services","","2 The note related to the ISSA0 code applies.","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety and Emergency Preparedness",,"Public Safety and Emergency Preparedness (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA7","Information Technology Management Services","","2 The note related to the ISSA0 code applies.","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety and Emergency Preparedness",,"Public Safety and Emergency Preparedness (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA8","Real Property Management Services","","2 The note related to the ISSA0 code applies.","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety and Emergency Preparedness",,"Public Safety and Emergency Preparedness (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA9","Materiel Management Services","","2 The note related to the ISSA0 code applies.","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety and Emergency Preparedness",,"Public Safety and Emergency Preparedness (Department of)","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSAZ","Acquisition Management Services","","2 The note related to the ISSA0 code applies.","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","BUF00","Border Management","The Canada Border Services Agency assesses risk to identify threats, manages the free flow of admissible travellers and commercial goods into, through and out of Canada, and manages non-compliance.","BUF01","Targeting","",""," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","BUF00","Border Management","The Canada Border Services Agency assesses risk to identify threats, manages the free flow of admissible travellers and commercial goods into, through and out of Canada, and manages non-compliance.","BUF02","Intelligence Collection and Analysis","",""," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","BUF00","Border Management","The Canada Border Services Agency assesses risk to identify threats, manages the free flow of admissible travellers and commercial goods into, through and out of Canada, and manages non-compliance.","BUF03","Security Screening","",""," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","BUF00","Border Management","The Canada Border Services Agency assesses risk to identify threats, manages the free flow of admissible travellers and commercial goods into, through and out of Canada, and manages non-compliance.","BUF04","Traveller Facilitation and Compliance","",""," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","BUF00","Border Management","The Canada Border Services Agency assesses risk to identify threats, manages the free flow of admissible travellers and commercial goods into, through and out of Canada, and manages non-compliance.","BUF05","Commercial-Trade Facilitation and Compliance","",""," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","BUF00","Border Management","The Canada Border Services Agency assesses risk to identify threats, manages the free flow of admissible travellers and commercial goods into, through and out of Canada, and manages non-compliance.","BUF06","Anti-Dumping and Countervailing","",""," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","BUF00","Border Management","The Canada Border Services Agency assesses risk to identify threats, manages the free flow of admissible travellers and commercial goods into, through and out of Canada, and manages non-compliance.","BUF07","Trusted Traveller","",""," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","BUF00","Border Management","The Canada Border Services Agency assesses risk to identify threats, manages the free flow of admissible travellers and commercial goods into, through and out of Canada, and manages non-compliance.","BUF08","Trusted Trader","",""," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","BUF00","Border Management","The Canada Border Services Agency assesses risk to identify threats, manages the free flow of admissible travellers and commercial goods into, through and out of Canada, and manages non-compliance.","BUF09","Recourse","",""," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","BUF00","Border Management","The Canada Border Services Agency assesses risk to identify threats, manages the free flow of admissible travellers and commercial goods into, through and out of Canada, and manages non-compliance.","BUF10","Force Generation","",""," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","BUF00","Border Management","The Canada Border Services Agency assesses risk to identify threats, manages the free flow of admissible travellers and commercial goods into, through and out of Canada, and manages non-compliance.","BUF11","Buildings and Equipment","",""," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","BUF00","Border Management","The Canada Border Services Agency assesses risk to identify threats, manages the free flow of admissible travellers and commercial goods into, through and out of Canada, and manages non-compliance.","BUF12","Field Technology Support","",""," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","BUG00","Border Enforcement","The Canada Border Services Agency contributes to Canada’s security by supporting the immigration and refugee system when determining a person’s admissibility to Canada, taking the appropriate immigration enforcement actions when necessary, and supporting the prosecution of persons who violate our laws.","BUG01","Immigration Investigations","",""," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","BUG00","Border Enforcement","The Canada Border Services Agency contributes to Canada’s security by supporting the immigration and refugee system when determining a person’s admissibility to Canada, taking the appropriate immigration enforcement actions when necessary, and supporting the prosecution of persons who violate our laws.","BUG02","Detentions","",""," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","BUG00","Border Enforcement","The Canada Border Services Agency contributes to Canada’s security by supporting the immigration and refugee system when determining a person’s admissibility to Canada, taking the appropriate immigration enforcement actions when necessary, and supporting the prosecution of persons who violate our laws.","BUG03","Hearings","",""," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","BUG00","Border Enforcement","The Canada Border Services Agency contributes to Canada’s security by supporting the immigration and refugee system when determining a person’s admissibility to Canada, taking the appropriate immigration enforcement actions when necessary, and supporting the prosecution of persons who violate our laws.","BUG04","Removals","",""," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","BUG00","Border Enforcement","The Canada Border Services Agency contributes to Canada’s security by supporting the immigration and refugee system when determining a person’s admissibility to Canada, taking the appropriate immigration enforcement actions when necessary, and supporting the prosecution of persons who violate our laws.","BUG05","Criminal Investigations","",""," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA1","Management and Oversight Services","","2 The note related to the ISSA0 code applies."," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA2","Communications Services","","2 The note related to the ISSA0 code applies."," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA3","Legal Services","","2 The note related to the ISSA0 code applies."," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA4","Human Resources Management Services","","2 The note related to the ISSA0 code applies."," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA5","Financial Management Services","","2 The note related to the ISSA0 code applies."," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA6","Information Management Services","","2 The note related to the ISSA0 code applies."," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA7","Information Technology Management Services","","2 The note related to the ISSA0 code applies."," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA8","Real Property Management Services","","2 The note related to the ISSA0 code applies."," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA9","Materiel Management Services","","2 The note related to the ISSA0 code applies."," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canada Border Services Agency","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSAZ","Acquisition Management Services","","2 The note related to the ISSA0 code applies."," - 085 - Canada Border Services Agency

 - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety and Emergency Preparedness",,"Canadian Security Intelligence Service","BUY00","Security and Intelligence","The Canadian Security Intelligence Service (CSIS) protects Canada’s national and international security and prosperity interests and the safety of Canadians through intelligence.  CSIS achieves this by collecting, analyzing and reporting threat-related information, in accordance with legislation and ministerial direction. CSIS intelligence and advice provided to the Government of Canada and its partners informs decisions regarding policies and programs, national security-related investigations, government and immigration security screening activities, and the defence of Canada. In instances where CSIS has reasonable grounds to believe there is a threat to the security of Canada, CSIS may also take measures to reduce the threat.",,,"","","095 - Canadian Security Intelligence Service"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","BUJ00","Care and Custody","The Correctionnal Service of Canada (CSC) provides for the safety, security and humane care of inmates, including day-to-day needs of inmates such as food, clothing, accommodation, mental health services, and physical health care. It also includes security measures within institutions such as drug interdiction, and appropriate control practices to prevent incidents.","BUJ01","Institutional Management and Support     ","","","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","BUJ00","Care and Custody","The Correctionnal Service of Canada (CSC) provides for the safety, security and humane care of inmates, including day-to-day needs of inmates such as food, clothing, accommodation, mental health services, and physical health care. It also includes security measures within institutions such as drug interdiction, and appropriate control practices to prevent incidents.","BUJ02","Intelligence and Supervision","","","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","BUJ00","Care and Custody","The Correctionnal Service of Canada (CSC) provides for the safety, security and humane care of inmates, including day-to-day needs of inmates such as food, clothing, accommodation, mental health services, and physical health care. It also includes security measures within institutions such as drug interdiction, and appropriate control practices to prevent incidents.","BUJ03","Drug Interdiction","","","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","BUJ00","Care and Custody","The Correctionnal Service of Canada (CSC) provides for the safety, security and humane care of inmates, including day-to-day needs of inmates such as food, clothing, accommodation, mental health services, and physical health care. It also includes security measures within institutions such as drug interdiction, and appropriate control practices to prevent incidents.","BUJ04","Clinical and Public Health Services","","","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","BUJ00","Care and Custody","The Correctionnal Service of Canada (CSC) provides for the safety, security and humane care of inmates, including day-to-day needs of inmates such as food, clothing, accommodation, mental health services, and physical health care. It also includes security measures within institutions such as drug interdiction, and appropriate control practices to prevent incidents.","BUJ05","Mental Health Services","","","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","BUJ00","Care and Custody","The Correctionnal Service of Canada (CSC) provides for the safety, security and humane care of inmates, including day-to-day needs of inmates such as food, clothing, accommodation, mental health services, and physical health care. It also includes security measures within institutions such as drug interdiction, and appropriate control practices to prevent incidents.","BUJ06","Food Services","","","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","BUJ00","Care and Custody","The Correctionnal Service of Canada (CSC) provides for the safety, security and humane care of inmates, including day-to-day needs of inmates such as food, clothing, accommodation, mental health services, and physical health care. It also includes security measures within institutions such as drug interdiction, and appropriate control practices to prevent incidents.","BUJ07","Accommodation Services","","","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","BUK00","Correctional Interventions","The Correctionnal Service of Canada (CSC) conducts assessment activities and program interventions to support federal offenders' rehabilitation and facilitate their reintegration into the community as law-abiding citizens. CSC also engages Canadian citizens as partners in its correctional mandate, and provides outreach to victims of crime.","BUK01","Offender Case Management","","","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","BUK00","Correctional Interventions","The Correctionnal Service of Canada (CSC) conducts assessment activities and program interventions to support federal offenders' rehabilitation and facilitate their reintegration into the community as law-abiding citizens. CSC also engages Canadian citizens as partners in its correctional mandate, and provides outreach to victims of crime.","BUK02","Community Engagement","","","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","BUK00","Correctional Interventions","The Correctionnal Service of Canada (CSC) conducts assessment activities and program interventions to support federal offenders' rehabilitation and facilitate their reintegration into the community as law-abiding citizens. CSC also engages Canadian citizens as partners in its correctional mandate, and provides outreach to victims of crime.","BUK03","Chaplaincy","","","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","BUK00","Correctional Interventions","The Correctionnal Service of Canada (CSC) conducts assessment activities and program interventions to support federal offenders' rehabilitation and facilitate their reintegration into the community as law-abiding citizens. CSC also engages Canadian citizens as partners in its correctional mandate, and provides outreach to victims of crime.","BUK04","Elder Services","","","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","BUK00","Correctional Interventions","The Correctionnal Service of Canada (CSC) conducts assessment activities and program interventions to support federal offenders' rehabilitation and facilitate their reintegration into the community as law-abiding citizens. CSC also engages Canadian citizens as partners in its correctional mandate, and provides outreach to victims of crime.","BUK05","Correctional Program Readiness","","","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","BUK00","Correctional Interventions","The Correctionnal Service of Canada (CSC) conducts assessment activities and program interventions to support federal offenders' rehabilitation and facilitate their reintegration into the community as law-abiding citizens. CSC also engages Canadian citizens as partners in its correctional mandate, and provides outreach to victims of crime.","BUK06","Correctional Programs","","","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","BUK00","Correctional Interventions","The Correctionnal Service of Canada (CSC) conducts assessment activities and program interventions to support federal offenders' rehabilitation and facilitate their reintegration into the community as law-abiding citizens. CSC also engages Canadian citizens as partners in its correctional mandate, and provides outreach to victims of crime.","BUK07","Correctional Program Maintenance","","","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","BUK00","Correctional Interventions","The Correctionnal Service of Canada (CSC) conducts assessment activities and program interventions to support federal offenders' rehabilitation and facilitate their reintegration into the community as law-abiding citizens. CSC also engages Canadian citizens as partners in its correctional mandate, and provides outreach to victims of crime.","BUK08","Offender Education","","","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","BUK00","Correctional Interventions","The Correctionnal Service of Canada (CSC) conducts assessment activities and program interventions to support federal offenders' rehabilitation and facilitate their reintegration into the community as law-abiding citizens. CSC also engages Canadian citizens as partners in its correctional mandate, and provides outreach to victims of crime.","BUK09","CORCAN Employment and Employability","","","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","BUK00","Correctional Interventions","The Correctionnal Service of Canada (CSC) conducts assessment activities and program interventions to support federal offenders' rehabilitation and facilitate their reintegration into the community as law-abiding citizens. CSC also engages Canadian citizens as partners in its correctional mandate, and provides outreach to victims of crime.","BUK10","Social Program","","","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","BUL00","Community Supervision","The Correctionnal Service of Canada (CSC) supervises offenders in the community and provides structure and services to support their safe and successful reintegration into the community. Services include accommodation options, community health services, and the establishment of community partnerships. CSC manages offenders on parole, statutory release, and long-term supervision orders.","BUL01","Community Management and Security","","","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","BUL00","Community Supervision","The Correctionnal Service of Canada (CSC) supervises offenders in the community and provides structure and services to support their safe and successful reintegration into the community. Services include accommodation options, community health services, and the establishment of community partnerships. CSC manages offenders on parole, statutory release, and long-term supervision orders.","BUL02","Community Residential Facilities","","","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","BUL00","Community Supervision","The Correctionnal Service of Canada (CSC) supervises offenders in the community and provides structure and services to support their safe and successful reintegration into the community. Services include accommodation options, community health services, and the establishment of community partnerships. CSC manages offenders on parole, statutory release, and long-term supervision orders.","BUL03","Community Correctional Centres","","","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","BUL00","Community Supervision","The Correctionnal Service of Canada (CSC) supervises offenders in the community and provides structure and services to support their safe and successful reintegration into the community. Services include accommodation options, community health services, and the establishment of community partnerships. CSC manages offenders on parole, statutory release, and long-term supervision orders.","BUL04","Community Health Services","","","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA1","Management and Oversight Services","","2 The note related to the ISSA0 code applies.","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA2","Communications Services","","2 The note related to the ISSA0 code applies.","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA3","Legal Services","","2 The note related to the ISSA0 code applies.","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA4","Human Resources Management Services","","2 The note related to the ISSA0 code applies.","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA5","Financial Management Services","","2 The note related to the ISSA0 code applies.","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA6","Information Management Services","","2 The note related to the ISSA0 code applies.","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA7","Information Technology Management Services","","2 The note related to the ISSA0 code applies.","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA8","Real Property Management Services","","2 The note related to the ISSA0 code applies.","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSA9","Materiel Management Services","","2 The note related to the ISSA0 code applies.","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Correctional Service of Canada","ISSA0","Internal services","Internal support services are groups of related activities and resources that are administered to support the needs of programs and other corporate obligations of an organization. Internal Services include only those activities and resources that apply across an organization and not to those provided specifically to a program.You will find below a list of codes that compose their inventory programs.","ISSAZ","Acquisition Management Services","","2 The note related to the ISSA0 code applies.","053 - Correctional Service of Canada"
"Public Safety and Emergency Preparedness",,"Parole Board of Canada","BUA00","Conditional Release Decisions","Conditional release is based on the principle that community safety is enhanced by the gradual release of offenders to the community when appropriate. Quality decisions based on the risk of re-offending in conjunction with effective programs and treatment, and effective community supervision all contribute to the process. Through this core responsibility, Parole Board of Canada (PBC) staff provides timely, accurate information for Board member decision-making, and develops training and policies that are essential tools for risk assessment and decision-making.","BUA01","Conditional Release Decisions","","","057 - Parole Board of Canada"
