Ministry_name-Portefeuilleministériel_nom,Other-than-budgetary-expenditures_Autres-que-depenses-budgetaires,EntityDept_name_fra-EntitéMin_nom_fra,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_code_PROG,ProgramorCoreResponsibility_name-ProgrammeouResponsabilitéessentielle_nom_PROG,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_description_PROG,ProgramInventory-Répertoiredesprogrammes_code_PROG,ProgramInventory_name-Répertoiredesprogrammes_nom_PROG,ProgramInventory-Répertoiredesprogrammes_description_PROG,Notes,Department_specific-Particulier_au_ministère
"Sécurité publique",,"Gendarmerie royale du Canada","BXG00","Services de police fédérale","","BXG01","Enquêtes de la Police fédérale","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","BXG00","Services de police fédérale","","BXG02","Renseignement","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","BXG00","Services de police fédérale","","BXG03","Services de protection","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","BXG00","Services de police fédérale","","BXG04","Prévention et engagement de la Police fédérale","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","BXG00","Services de police fédérale","","BXG05","Police internationale","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","BXG00","Services de police fédérale","","BXG06","Soutien aux opérations fédérales","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","BXG00","Services de police fédérale","","BXG07","Gouvernance","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","BXH00","Services de police spécialisés","","BXH01","Services d'enquête et d'application de la loi en matière d'armes à feu","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","BXH00","Services de police spécialisés","","BXH02","Service canadien de renseignements criminels","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","BXH00","Services de police spécialisés","","BXH03","Services des sciences judiciaires et de l'identité","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","BXH00","Services de police spécialisés","","BXH04","Collège canadien de police","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","BXH00","Services de police spécialisés","","BXH05","Services d'enquêtes spécialisées et de nature délicate","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","BXH00","Services de police spécialisés","","BXH06","Services spécialisés d'enquêtes techniques de la GRC","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","BXH00","Services de police spécialisés","","BXH07","Sécurité ministérielle de la GRC","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","BXH00","Services de police spécialisés","","BXH08","Services opérationnels de la GI-TI de la GRC","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","BXH00","Services de police spécialisés","","BXH09","Délivrance de permis et enregistrement des armes à feu","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","BXH00","Services de police spécialisés","","BXH10","Groupe national de coordination contre la cybercriminalité","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","BXI00","Services de police contractuels et autochtones","","BXI01","Services de police provinciaux et territoriaux","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","BXI00","Services de police contractuels et autochtones","","BXI02","Services de police municipaux","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","BXI00","Services de police contractuels et autochtones","","BXI03","Services de police autochtones","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","BXI00","Services de police contractuels et autochtones","","BXI04","Soutien aux opérations des Services de police contractuels et autochtones","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","BXI00","Services de police contractuels et autochtones","","BXI05","Mise sur pied de la force","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS01","Services de gestion et de surveillance","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS02","Services de communication","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS03","Services juridiques","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS04","Services de gestion des ressources humaines","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS05","Services de gestion financière","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS06","Services de gestion de l'information","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS07","Services de la technologie de l'information","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS08","Services de gestion des biens immobiliers","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS09","Services de gestion du matériel","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Gendarmerie royale du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS0Z","Services de gestion des acquisitions","","","030 - Gendarmerie royale du Canada"
"Sécurité publique",,"Commissariat aux langues officielles","BGH00","Protection des droits liés aux langues officielles","","BGH01","Protection des droits liés aux langues officielles","","","076 - Commissariat aux langues officielles"
"Sécurité publique",,"Commissariat aux langues officielles","BGI00","Avancement du français et de l'anglais dans la société canadienne","","BGI01","Avancement des langues officielles","","","076 - Commissariat aux langues officielles"
"Sécurité publique",,"Commissariat aux langues officielles","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.",,,"","1 Ce ministère n'a pas à ventiler les dépenses relatives aux services internes en utilisant les codes de programmes spécifiques aux groupes suivants : services de gestion et de surveillance, services des communications, services juridiques, services de gestion des ressources humaines, services de gestion des finances, services de gestion de l'information, services des technologies de l'information, services de gestion des biens, services de gestion du matériel, services de gestion des acquisitions et autres services administratifs. Ce ministère utilisera strictement le code des services internes.","076 - Commissariat aux langues officielles"
"Sécurité publique",,"Comité externe d'examen de la Gendarmerie royale du Canada","BXJ00","Examen indépendant de questions d'emploi concernant la GRC","","BXJ01","Examen d'appels","","","088 - Sécurité publique et de la Protection civile (Ministère de la)"
"Sécurité publique",,"Comité externe d'examen de la Gendarmerie royale du Canada","ISS50","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.",,,"","1 Ce ministère n'a pas à ventiler les dépenses relatives aux services internes en utilisant les codes de programmes spécifiques aux groupes suivants : services de gestion et de surveillance, services des communications, services juridiques, services de gestion des ressources humaines, services de gestion des finances, services de gestion de l'information, services des technologies de l'information, services de gestion des biens, services de gestion du matériel, services de gestion des acquisitions et autres services administratifs. Ce ministère utilisera strictement le code des services internes.","088 - Sécurité publique et de la Protection civile (Ministère de la)"
"Sécurité publique",,"Commission civile d'examen et de traitement des plaintes relatives à la Gendarmerie royale du Canada","BXF00","Examen indépendant de la GRC","","BXF01","Plaintes du public","","","088 - Sécurité publique et de la Protection civile (Ministère de la)"
"Sécurité publique",,"Commission civile d'examen et de traitement des plaintes relatives à la Gendarmerie royale du Canada","BXF00","Examen indépendant de la GRC","","BXF02","Enquêtes","","","088 - Sécurité publique et de la Protection civile (Ministère de la)"
"Sécurité publique",,"Commission civile d'examen et de traitement des plaintes relatives à la Gendarmerie royale du Canada","BXF00","Examen indépendant de la GRC","","BXF03","Éducation du public","","","088 - Sécurité publique et de la Protection civile (Ministère de la)"
"Sécurité publique",,"Commission civile d'examen et de traitement des plaintes relatives à la Gendarmerie royale du Canada","ISS30","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes utilisé. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.",,,"","1 Ce ministère n'a pas à ventiler les dépenses relatives aux services internes en utilisant les codes de programmes spécifiques aux groupes suivants : services de gestion et de surveillance, services des communications, services juridiques, services de gestion des ressources humaines, services de gestion des finances, services de gestion de l'information, services des technologies de l'information, services de gestion des biens, services de gestion du matériel, services de gestion des acquisitions et autres services administratifs. Ce ministère utilisera strictement le code des services internes.","088 - Sécurité publique et de la Protection civile (Ministère de la)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","BVV00","Achat de biens et de services","","BVV03","Programme des approvisionnements","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","BVW00","Paiements et comptabilité","","BVW01","Administration de la paye fédérale","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","BVW00","Paiements et comptabilité","","BVW02","Administration de la pension fédérale","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","BVW00","Paiements et comptabilité","","BVW03","Paiements en remplacement d'impôts aux administrations locales","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","BVW00","Paiements et comptabilité","","BVW04","Paiements et perception des recettes","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","BVW00","Paiements et comptabilité","","BVW05","Comptabilité et production de rapports à l'échelle du gouvernement","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","BVW00","Paiements et comptabilité","","BVW06","Opérations du Cap-Breton (OCB) – Avantages des legs en matière de RH ","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","BVX00","Biens et infrastructure","","BVX01","Locaux fédéraux et Infrastructure","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","BVX00","Biens et infrastructure","","BVX02","Services immobiliers","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","BVX00","Biens et infrastructure","","BVX03","Colline du Parlement et ses environs","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","BVX00","Biens et infrastructure","","BVX04","Opérations du Cap-Breton (OCB) – Gestion du portefeuille","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","BVY00","Soutien à l'échelle du gouvernement","","BVY01","Services linguistiques","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","BVY00","Soutien à l'échelle du gouvernement","","BVY02","Services de communication ","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","BVY00","Soutien à l'échelle du gouvernement","","BVY03","Services organisationnels pangouvernementaux","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","BVY00","Soutien à l'échelle du gouvernement","","BVY04","Services d'imagerie documentaire","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","BVY00","Soutien à l'échelle du gouvernement","","BVY05","Aliénation des biens","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","BVY00","Soutien à l'échelle du gouvernement","","BVY06","Gestion des services","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","BVY00","Soutien à l'échelle du gouvernement","","BVY07","Office des normes générales du Canada ","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","BVY00","Soutien à l'échelle du gouvernement","","BVY08"," Services de sécurité et de surveillance","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","BVZ00","Ombudsman de l'approvisionnement","","BVZ01","Ombudsman de l'approvisionnement","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS01","Services de gestion et de surveillance","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS02","Services de communication","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS03","Services juridiques","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS04","Services de gestion des ressources humaines","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS05","Services de gestion financière","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS06","Services de gestion de l'information","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS07","Services de la technologie de l'information","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS08","Services de gestion des biens immobiliers","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS09","Services de gestion du matériel","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Travaux publics et des Services gouvernementaux (Ministère des)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS0Z","Services de gestion des acquisitions","","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Société canadienne des postes","BUD00","Société canadienne des postes","",,,"","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
"Services publics et Approvisionnement",,"Commission de la capitale nationale","BSN00","Commission de la capitale nationale","",,,"","","127 - Travaux publics et des Services gouvernementaux (Ministère des)"
