Ministry_name-Portefeuilleministériel_nom,Other-than-budgetary-expenditures_Autres-que-depenses-budgetaires,EntityDept_name_Eng-EntitéMin_nom_ang,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_code_PROG,ProgramorCoreResponsibility_name-ProgrammeouResponsabilitéessentielle_nom_PROG,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_description_PROG,ProgramInventory-Répertoiredesprogrammes_code_PROG,ProgramInventory_name-Répertoiredesprogrammes_nom_PROG,ProgramInventory-Répertoiredesprogrammes_description_PROG,Notes,Department_specific-Particulier_au_ministère
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","BVS00","National Security","","BVS01","National Security Leadership","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","BVS00","National Security","","BVS02","Critical Infrastructure","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","BVS00","National Security","","BVS03","Cyber Security","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","BVT00","Community Safety","","BVT01","Crime Prevention","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","BVT00","Community Safety","","BVT02","Law Enforcement and Policing","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","BVT00","Community Safety","","BVT03","Serious and Organized Crime","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","BVT00","Community Safety","","BVT04","Border Policy","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","BVT00","Community Safety","","BVT05","Indigenous Policing","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","BVT00","Community Safety","","BVT06","Corrections","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","BVU00","Emergency Management","","BVU01","Emergency Prevention/Mitigation","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","BVU00","Emergency Management","","BVU02","Emergency Preparedness","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","BVU00","Emergency Management","","BVU03","Emergency Response/Recovery","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS01","Management and Oversight Services","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS02","Communications Services","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS03","Legal Services","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS04","Human Resources Management Services","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS05","Financial Management Services","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS06","Information Management Services","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS07","Information Technology Services","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS08","Real Property Management Services","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS09","Materiel Management Services","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Public Safety and Emergency Preparedness (Department of)","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS0Z","Acquisition Management Services","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Canada Border Services Agency","BUF00","Border Management","","BUF01","Targeting","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","BUF00","Border Management","","BUF02","Intelligence Collection and Analysis","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","BUF00","Border Management","","BUF03","Security Screening","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","BUF00","Border Management","","BUF04","Traveller Facilitation and Compliance","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","BUF00","Border Management","","BUF05","Commercial Facilitation and Compliance","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","BUF00","Border Management","","BUF06","Anti-Dumping and Countervailing","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","BUF00","Border Management","","BUF07","Trusted Traveller","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","BUF00","Border Management","","BUF08","Trusted Trader","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","BUF00","Border Management","","BUF09","Recourse","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","BUF00","Border Management","","BUF10","Force Generation","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","BUF00","Border Management","","BUF11","Buildings and Equipment","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","BUF00","Border Management","","BUF12","Field Technology Support","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","BUF00","Border Management","","BUF13","Trade Facilitation and Compliance","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","BUG00","Border Enforcement","","BUG01","Immigration Investigations","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","BUG00","Border Enforcement","","BUG02","Detentions","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","BUG00","Border Enforcement","","BUG03","Hearings","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","BUG00","Border Enforcement","","BUG04","Removals","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","BUG00","Border Enforcement","","BUG05","Criminal Investigations","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS01","Management and Oversight Services","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS02","Communications Services","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS03","Legal Services","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS04","Human Resources Management Services","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS05","Financial Management Services","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS06","Information Management Services","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS07","Information Technology Services","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS08","Real Property Management Services","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS09","Materiel Management Services","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canada Border Services Agency","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS0Z","Acquisition Management Services","",""," - 085 - Canada Border Services Agency;  - 038 - Canada Border Services Agency - (Administered Activities)"
"Public Safety",,"Canadian Security Intelligence Service","BUY00","Security and Intelligence","",,,"","","095 - Canadian Security Intelligence Service"
"Public Safety",,"Correctional Service of Canada","BUJ00","Care and Custody","","BUJ01","Institutional Management and Support     ","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","BUJ00","Care and Custody","","BUJ02","Supervision","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","BUJ00","Care and Custody","","BUJ03","Drug Enforcement","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","BUJ00","Care and Custody","","BUJ04","Clinical Services and Public Health","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","BUJ00","Care and Custody","","BUJ05","Mental Health Services","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","BUJ00","Care and Custody","","BUJ06","Food Services","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","BUJ00","Care and Custody","","BUJ07","Accommodation Services","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","BUJ00","Care and Custody","","BUJ08","Preventive Security and Intelligence","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","BUK00","Correctional Interventions","","BUK01","Offender Case Management","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","BUK00","Correctional Interventions","","BUK02","Community Engagement","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","BUK00","Correctional Interventions","","BUK03","Chaplaincy Services","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","BUK00","Correctional Interventions","","BUK04","Elder Services","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","BUK00","Correctional Interventions","","BUK08","Offender Education","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","BUK00","Correctional Interventions","","BUK09","CORCAN Employment and Employability","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","BUK00","Correctional Interventions","","BUK10","Social Program","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","BUK00","Correctional Interventions","","BUK11","Correctional Programs","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","BUL00","Community Supervision","","BUL01","Community Management and Security","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","BUL00","Community Supervision","","BUL02","Community-Based Residential Facilities","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","BUL00","Community Supervision","","BUL03","Community Correctional Centres","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","BUL00","Community Supervision","","BUL04","Community Health Services","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS01","Management and Oversight Services","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS02","Communications Services","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS03","Legal Services","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS04","Human Resources Management Services","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS05","Financial Management Services","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS06","Information Management Services","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS07","Information Technology Services","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS08","Real Property Management Services","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS09","Materiel Management Services","","","053 - Correctional Service of Canada"
"Public Safety",,"Correctional Service of Canada","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.","ISS0Z","Acquisition Management Services","","","053 - Correctional Service of Canada"
"Public Safety",,"Parole Board of Canada","BUA00","Conditional Release Decisions","","BUA01","Conditional Release Decisions","","","057 - Parole Board of Canada"
"Public Safety",,"Parole Board of Canada","BUB00","Conditional Release Openness and Accountability","","BUB01","Conditional Release Openness and Accountability","","","057 - Parole Board of Canada"
"Public Safety",,"Parole Board of Canada","BUC00","Record Suspension / Pardon and Expungement Decisions / Clemency Recommendations","","BUC01","Record Suspension Decisions/Clemency Recommendations","","","057 - Parole Board of Canada"
"Public Safety",,"Parole Board of Canada","ISS00","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.",,,"","1 This department is not required to use specific program codes to allocate the internal service expenses between the following groups: Management and Oversight Services; Communications Services; Legal Services; Human Resources Management Services; Financial Management Services; Information Management Services; Information Technology Services; Real Property Services; Materiel Services; Acquisition Services; and Other Administrative Services. This department will exclusively use the internal services code.","057 - Parole Board of Canada"
"Public Safety",,"Office of the Correctional Investigator of Canada","BVL00","Independent Oversight of Federal Corrections","","BVL01","Ombuds for federally sentenced individuals","","","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Office of the Correctional Investigator of Canada","ISS40","Internal services","Internal Services are those groups of related activities and resources that the Federal Government considers to be services in support of programs and/or required to meet corporate obligations of an organization. Internal Services refer to the activities and resources of ten distinct services that support program delivery in the organization, regardless of the Internal Services delivery model in a department. These services are: Acquisition Management Services, Communications Services, Financial Management Services, Human Resources Management Services, Information Management Services, Information Technology Services, Legal Services, Materiel Management Services, Management and Oversight Services, Real Property Management Services.",,,"","1 This department is not required to use specific program codes to allocate the internal service expenses between the following groups: Management and Oversight Services; Communications Services; Legal Services; Human Resources Management Services; Financial Management Services; Information Management Services; Information Technology Services; Real Property Services; Materiel Services; Acquisition Services; and Other Administrative Services. This department will exclusively use the internal services code.","088 - Public Safety and Emergency Preparedness (Department of)"
"Public Safety",,"Royal Canadian Mounted Police","BXG00","Federal Policing","","BXG01","Federal Policing Investigations","","","030 - Royal Canadian Mounted Police"
"Public Safety",,"Royal Canadian Mounted Police","BXG00","Federal Policing","","BXG02","Intelligence","","","030 - Royal Canadian Mounted Police"
"Public Safety",,"Royal Canadian Mounted Police","BXG00","Federal Policing","","BXG03","Protective Services","","","030 - Royal Canadian Mounted Police"
"Public Safety",,"Royal Canadian Mounted Police","BXG00","Federal Policing","","BXG04","Federal Policing Prevention and Engagement","","","030 - Royal Canadian Mounted Police"
"Public Safety",,"Royal Canadian Mounted Police","BXG00","Federal Policing","","BXG05","International Policing","","","030 - Royal Canadian Mounted Police"
"Public Safety",,"Royal Canadian Mounted Police","BXG00","Federal Policing","","BXG06","Federal Operations Support","","","030 - Royal Canadian Mounted Police"
"Public Safety",,"Royal Canadian Mounted Police","BXG00","Federal Policing","","BXG07","Governance","","","030 - Royal Canadian Mounted Police"
"Public Safety",,"Royal Canadian Mounted Police","BXH00","Specialized Policing Services","","BXH01","Canadian Firearms Investigative and Enforcement Services","","","030 - Royal Canadian Mounted Police"
