service_id;service_name_en;service_name_fr;fiscal_yr;department_en;department_fr;org_id
SRV03199;Venture Capital Attraction;Attraction du capital de risque;2023-2024;Global Affairs Canada;Affaires mondiales Canada;126
SRV03200;Chemical Weapons Convention Implementation Act (CWCIA) administration;Gestion de la loi sur la mise en oeuvre de la Convention sur les armes chimiques;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03203;Claim and entitlement administration;Gestion des demandes et des droits;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03204;Training: Governance, Access, Technical Security and Espionage (GATE);Formation : Gouvernance, accès, sécurité technique et espionnage (GATE);2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03207;Canada Periodical Fund - Special Measures for Journalism;Fonds du Canada pour les périodiques - Mesures spéciales pour appuyer le journalisme;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03209;Celebration and Commemoration - Commemorate Canada;Célébrations et commémorations - Commémoration Canada;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03212;Support for Hosting - International Multisport Games for Aboriginal Peoples and Persons with a Disability;Soutien pour l'acceuil - Jeux internationaux multisports pour les Autochtones et les personnes ayant un handicap;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03214;Support for Hosting - International Single Sport Events;Soutien pour l'acceuil - Manifestations internationales unisport;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03215;Zero Emission Vehicles Infrastructure Program (ZEVIP);Programme d’infrastructure pour les véhicules à émission zéro (PIVEZ);2022-2023;Natural Resources Canada;Ressources naturelles Canada;134
SRV03216;International Major Multisport Games;Grands Jeux internationaux multisports;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03219;Support the TCS clients (external) and the TCS Network (internal) with the Canadian Technology Accelerator applications (external) and assessments (internal);Accélérateurs technologiques canadiens - support aux clients du SDC (externe) et au réseau interne;2023-2024;Global Affairs Canada;Affaires mondiales Canada;126
SRV03220;Zero Emission Vehicle Awareness Initiative (ZEVAI);Initiative de sensibilisation aux véhicules à émission zéro (ISVEZ);2022-2023;Natural Resources Canada;Ressources naturelles Canada;134
SRV03221;Fuel Consumption Guide (FCG);Guide de consommation de carburant;2022-2023;Natural Resources Canada;Ressources naturelles Canada;134
SRV03222;Green Freight Program (GFP);Programme de transport écoénergétique de marchandises;2022-2023;Natural Resources Canada;Ressources naturelles Canada;134
SRV03223;Electric Charging and Alternative Fuel Station Locator;Localisateur de stations de recharge et de stations de ravitaillement en carburants de remplacement;2022-2023;Natural Resources Canada;Ressources naturelles Canada;134
SRV03224;Critical Infrastructure and Manufacturing Plan (CIMP): Reporting on manufacturing sector impacts from critical infrastructure disruptions;Plan relatif aux infrastructures critiques et à l'industrie manufacturière (ICIM) : Rapport sur l'impact des perturbations des infrastructures critiques dans le secteur manufacturier;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
SRV03225;Spectrum Auction;Enchères du spectre;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
SRV03226;Satellite Operations;Opérations par satellite;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
SRV03227;International Radio Frequency Coordination;Coordination internationale des radiofréquences;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
SRV03228;Information and Communications Technology Critical Infrastructure Resilience – Cyber Security;Résilience des infrastructures essentielles des technologies de l’information et des communications – Cybersécurité;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
SRV03229;EcoDriving;Cours d’écoConduite en ligne gratuit;2022-2023;Natural Resources Canada;Ressources naturelles Canada;134
SRV03230;Emergency Telecommunications;Télécommunications d’urgence;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
SRV03231;EnerGuide for Vehicles;ÉnerGuide pour les véhicules;2022-2023;Natural Resources Canada;Ressources naturelles Canada;134
SRV03232;Remediation of Terrestrial Interference;Réparation du brouillage des stations terrestres;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
SRV03233;Auto$mart driver training;Programme de formation des conducteurs Le bon $ens au volant;2022-2023;Natural Resources Canada;Ressources naturelles Canada;134
SRV03235;Affixing the Great Seal of Canada on formal documents;Apposition du Grand Sceau du Canada sur les documents officiels;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
SRV03236;Fuel-efficient driving techniques;Techniques de conduite écoénergétique;2022-2023;Natural Resources Canada;Ressources naturelles Canada;134
SRV03237;Strategic direction/support/training relating to FDI;Orientation stratégique/contribution/formation aux activités d’attraction et d’IDE;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03238;Weights and Measures Inspection;Services d'inspection poids et mesures;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
SRV03239;Sport Support - National Multisport Services Organization;Soutien au sport - Organismes nationaux de services multisports;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03240;Speechwriting;Rédaction de discours;2023-2024;Global Affairs Canada;Affaires mondiales Canada;126
SRV03242;SmartDriver;Conducteur averti;2022-2023;Natural Resources Canada;Ressources naturelles Canada;134
SRV03243;Weights and Measures Approvals;L'approbation des appareils de pesage et de mesure;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
SRV03244;Sport Support - Canadian Sport Centre;Soutien au sport - Centre canadien multisport;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03246;Sport Support - Sport for Social Development in Indigenous Communities;Soutien au sport - Sport au service du développement social dans les communautés autochtones;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03248;Electricity and Natural Gas Meter Inspection;Inspections de compteurs d'électricité et de gaz naturel;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
SRV03250;Research Security;Sécurité de la recherche;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03251;Clean Fuels Fund (CFF);Fonds pour les combustibles propres;2022-2023;Natural Resources Canada;Ressources naturelles Canada;134
SRV03253;Remote Sensing Space Systems Act (RSSSA) administration, including licensing and regulatory activities;Administration de la Loi sur les systèmes de télédétection spatiaux (LSTS), y compris les activités de licence et de réglementation;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03254;Regulatory Affairs and Litigation Support;Affaires réglementaires et d'appui au litige;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03255;Building Communities through Arts and Heritage - Community Anniversaries;Développement des communautés par le biais des arts et du patrimoine - Commémorations communautaires;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03256;Providing statistical analysis and reports (CFO-Stats);Fournir de l'analyse et des rapports statistiques (DPF-Stats);2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03257;Building Communities through Arts and Heritage - Legacy Fund;Développement des communautés par le biais des arts et du patrimoine - Fonds des legs;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03258;Grants and Contribution Programs;Programmes de subentions et contributions;2023-2024;Federal Economic Development Agency for Northern Ontario;Agence fédérale de développement économique pour le Nord de l’Ontario;561
SRV03259;Public Enquiries;Enquêtes publiques;2023-2024;Federal Economic Development Agency for Northern Ontario;Agence fédérale de développement économique pour le Nord de l’Ontario;561
SRV03261;Authorized Service Provider Recognized Technician Training;Formation des fournisseur services autorisés techniciens reconnus ;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
SRV03263;Promoting and Protecting Democracy Fund (Pro-Dem) and the Inclusion, Diversity and Human Rights Fund (IDHR);Fonds pour la promotion et la protection de la démocratie (Pro-Dem) et Fonds pour l'inclusion, la diversité et les droits de la personne (IDHR);2023-2024;Global Affairs Canada;Affaires mondiales Canada;126
SRV03264;Electricity and Natural Gas Approvals;Approbation de compteurs d'électricité et de gaz naturel;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
SRV03267;Electricity and Natural Gas Measuring Apparatus Accuracy;Précision des appareils de mesure de l'électricité et de gaz naturel;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
SRV03268;Coordination of international STI Canadian priorities with SBDA's;Coordination des priorités internationales en STI avec les ministères et agences fédéraux à vocation scientifique;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03270;Policy compliance and guidance;Conformité et orientation de la politique;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03272;Corporate Governance;Gouvernance;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03276;Permits under the Special Economic Measures Act and the Justice for Victims of Corrupt Foreign Officials Act;Permis en vertu de la Loi sur les mesures économiques spéciales et de la Loi sur la justice pour les victimes de dirigeants étrangers corrompus;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03278;Corporate Performance and Reporting;Rendement et rapports de l'entreprise;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03279;Peace and Stabilization Operations Program;Programme pour la stabilisation et les opérations de paix;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03284;Economic Analysis and Evaluation;Analyse et évaluation économiques;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03286;EduCanada Extranet;Extranet EduCanada;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03289;Indigenous Languages and Cultures - Northern Aboriginal Broadcasting;Langues et cultures autochtones - Radiodiffusion autochtone dans le Nord;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03291;Multiculturalism and Anti-Racism Initiatives - Projects;Multiculturalisme et la lutte contre le racisme - Projets;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03296;Multiculturalism and Anti-Racism Initiatives - Organizational Capacity Building;Multiculturalisme et la lutte contre le racisme - Renforcement des capacités organisationnelles;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03297;Networks support for International STI;Appui aux Réseaux en STI international;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03298;Museums Assistance - Exhibition Circulation Fund;Aide aux musées  - Fonds des expositions itinérantes;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03301;Museums Assistance - Indigenous Heritage;Aide aux musées - Patrimoine autochtone;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03303;Ministerial Liaison;Liaison ministérielle;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03304;Museums Assistance - Collections Management;Aide aux musées - Gestion des collections;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03305;Military and Scientific Overflight Clearance request management;Gestion des demandes d'autorisation de survol militaire et scientifique;2023-2024;Global Affairs Canada;Affaires mondiales Canada;126
SRV03306;Museums Assistance - Canada-France Agreement;Aide aux musées - Accord Canada-France;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03307;Canada Travelling Exhibitions Indemnification;Indemnisation pour les expositions itinérantes au Canada;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03308;Cultural Property Export and Import Act - Movable Cultural Property Grants;Loi sur l’exportation et l’importation de biens culturels - Subventions de biens culturels mobiliers;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03309;Cultural Property Export and Import Act - Designation of institutions and public authorities;Loi sur l’exportation et l’importation de biens culturels - Désignation d’établissements et d’administrations publiques;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03311;Marine Scientific Research (MSR) request management;Gestion des demandes de recherche scientifique marine;2023-2024;Global Affairs Canada;Affaires mondiales Canada;126
SRV03316;Management of FDI events;Gestion des évènements IDE;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03322;Canadian Conservation Institute and Canadian Heritage Information Network - Scientific Services;Institut canadien de conservation et Réseau canadien d'information sur le patrimoine - Services scientifiques;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03323;Canadian Conservation Institute and Canadian Heritage Information Network - General Information Requests;Institut canadien de conservation et Réseau canadien d'information sur le patrimoine - Demandes d'informations générales;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03325;Canadian Conservation Institute and Canadian Heritage Information Network- In-person and Online Workshops and Webinars;Institut canadien de conservation et Réseau canadien d'information sur le patrimoine - Ateliers et webinaires en personne et en ligne;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03327;Canadian Conservation Institute and Canadian Heritage Information Network - Advanced Professional Development Workshops;Institut canadien de conservation et Réseau canadien d'information sur le patrimoine - Ateliers de développement professionnel avancé;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03330;Development of Official-Language Communities –Community Cultural Action Fund;Développement des communautés de langue officielle - Fonds d’action culturelle communautaire;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03332;Development of Official-Language Communities - Teacher Recruitment and Retention Strategy in Minority French Language Schools;Développement des communautés de langue officielle - Stratégie de recrutement et de rétention d’enseignants pour les écoles de langue française en situation minoritaire;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03333;International Relations and Border Policy;Les relations internationales et la politique frontalière;2023-2024;Public Safety Canada;Sécurité publique Canada;135
SRV03334;Development of Official-Language Communities - Cooperation with the Non-Governmental Sector;Développement des communautés de langue officielle - Collaboration avec le secteur non gouvernemental;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03335;Enabling the coordination of  Matchmaking/B2B;Jumelages/B2B;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03336;Enterprise Architecture;Architecture d'Entreprise;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03339;Evaluation Publications;Publications d'évaluation;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03343;Ghost Gear Fund;Fonds pour les engins fantômes;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03345;Development of Official-Language Communities – Community Spaces Fund;Développement des communautés de langue officielle - Fonds pour les espaces communautaires;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03349;International bilateral STI agreements and arrangements;Accords et arrangements bilatéraux de cooperation internationale bilatéraux en STI;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03350;Enhancement of Official Languages - Teacher Recruitment and Retention Strategy in French Immersion and French Second-Language Programs;Mise en valeur des langues officielles - Stratégie de recrutement et de rétention d’enseignants dans les programmes d’immersion et de français langue seconde;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03351;Enhancement of Official Language - Promotion of Bilingual Services;Mise en valeur des langues officielles - Promotion de l’offre de services bilingues;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03353;Enhancement of Official Language - Support for Interpretation and Translation;Mise en valeur des langues officielles - Appui à l’interprétation et à la traduction;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03355;Enhancement of Official Language - Appreciation and Rapprochement;Mise en valeur des langues officielles - Appréciation et rapprochement;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03359;Executive Briefing;La division du breffage de la haute direction;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03360;Federal-Provincial Consultative Committee on Education-related International Activities (FPCCERIA);Comité consultatif fédéral-provincial sur les activités internationales liées à l'éducation (CCFPAIE);2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03365;Foreign military ship visit request management;Visite de navires militaires étrangers;2023-2024;Global Affairs Canada;Affaires mondiales Canada;126
SRV03368;Geographic Advice;Conseil géographique;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03370;Global Security Reporting Program (GSRP);Programme des rapports sur la securité mondiale (PRSM);2023-2024;Global Affairs Canada;Affaires mondiales Canada;126
SRV03371;Grants and Contributions - CanExport Community Investments;Subventions et contributions - CanExport investissements des communautés;2022-2023;Global Affairs Canada;Affaires mondiales Canada;126
SRV03374;Compliance and Enforcement;Conformité et Application de la loi;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03375;Fighting and Managing Wildfires in a Changing Climate;Combattre et gérer les feux de forêt dans un climat en changement;2022-2023;Natural Resources Canada;Ressources naturelles Canada;134
SRV03376;Aquatic Invasive Species Prevention Fund;Fonds de prévention des espèces aquatiques envahissantes;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03377;Training And Exercising Participation Contribution Program;Programme de contribution pour la participation aux activités   de formation et d'exercice;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03378;Wildland Fire Resilience;Contribution à l'appui de Programme Résilience des feux de forêt;2022-2023;Natural Resources Canada;Ressources naturelles Canada;134
SRV03379;Residential Schools Legacy;Séquelles des pensionnats;2023-2024;Crown-Indigenous Relations and Northern Affairs Canada;Relations Couronne-Autochtones et Affaires du Nord Canada;129
SRV03380;Aboriginal Entrepreneurship Program - Access to Business Opportunities stream;Programme d'entrepreneuriat autochtone - Accès à des possibilités d'affaires;2023-2024;Department of Indigenous Services;Ministère des Services aux Autochtones;348
SRV03381;Jordan's Principle: Funding;Principe de Jordan: financement;2023-2024;Department of Indigenous Services;Ministère des Services aux Autochtones;348
SRV03382;Inuit Child First Initiative: Direct Service Delivery;L'Initiative : Les enfants inuits d'abord : Prestation directe de services;2023-2024;Department of Indigenous Services;Ministère des Services aux Autochtones;348
SRV03383;Inuit Child First Initiative: Funding;L'Initiative : Les enfants inuits d'abord : financement;2023-2024;Department of Indigenous Services;Ministère des Services aux Autochtones;348
SRV03384;Contribution Agreement Funding related to Article 24 of the Nunavut Agreement;Financement de l'accord de contribution lié à l'article 24 de l'Accord du Nunavut;2023-2024;Department of Indigenous Services;Ministère des Services aux Autochtones;348
SRV03385;New Frontiers in Research Fund;Fonds Nouvelles frontières en recherche;2023-2024;Social Sciences and Humanities Research Council of Canada;Conseil de recherches en sciences humaines du Canada;306
SRV03386;Coastal Environmental Baseline Contribution Program;Programme de contribution environnementale côtière de référence;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03387;Indigenous Community-Boat Volunteer Contribution Program;Programme de contribution des bénévoles des communautés autochtones sur les bateaux;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03388;Certification for Canadian exporters of aquatic products under the Convention on International Trade in Endangered Species of Wild Fauna and Flora (CITES);Certification pour les exportateurs canadiens d'espèces aquatiques assujettis à la Convention sur le commerce international des espèces de faune et de flore sauvages menacées d'extinction (CITES);2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03389;National Emergency Management Governance;Gouvernance de la gestion des urgences nationales;2023-2024;Public Safety Canada;Sécurité publique Canada;135
SRV03390;Alerts and Advisories;Alertes et Avis;2023-2024;Parks Canada;Parcs Canada;263
SRV03391;Immigration Detentions;Détention d'immigrants;2023-2024;Canada Border Services Agency;Agence des services frontaliers du Canada;26
SRV03392;Critical Construction Project Assurance;Assurance des Projets de Construction Critiques;2023-2024;Parks Canada;Parcs Canada;263
SRV03393;Immigration Hearings Representation;Représentation aux audiences d'immigration;2023-2024;Canada Border Services Agency;Agence des services frontaliers du Canada;26
SRV03394;Removal;Renvois;2023-2024;Canada Border Services Agency;Agence des services frontaliers du Canada;26
SRV03395;Immigration Investigations;Enquêtes d'immigration;2023-2024;Canada Border Services Agency;Agence des services frontaliers du Canada;26
SRV03396;Immigration National Security Screening;Filtrage de sécurité nationale de l'immigration;2023-2024;Canada Border Services Agency;Agence des services frontaliers du Canada;26
SRV03399;Criminal Investigations;Enquêtes criminelles;2023-2024;Canada Border Services Agency;Agence des services frontaliers du Canada;26
SRV03400;Waste Diversion of Office Supplies;Réacheminement des déchets de fournitures de bureau;2023-2024;Public Services and Procurement Canada;Services publics et Approvisionnement Canada;136
SRV03401;Community Participation And Co-Development Contribution Program;Fonds de subventions et de contributions pour la participation communautaire et le codéveloppement;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03402;Canadian Coast Guard Auxiliary Contribution Program;Fonds de contribution de la Garde côtière auxiliaire canadienne;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03415;Work Point Booking Tool;Outil de réservation pour postes de travail;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03416;Whale Protection And Recovery Initiative Contribution Program;Programme de contribution de l’Initiative de protection et de rétablissement des baleines;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03417;Commonwealth Blue Charter Champion Contribution Program;Programme de contribution des champions de la Charte bleue du Commonwealth;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03418;Sustainable Fisheries Science Fund Contribution Program (SFSRSP);Programme de contributions du Fonds des sciences halieutiques durables;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03419;Marine Environmental Quality Regulatory / Non Regulatory Measures Contribution Program;Qualité du milieu marin réglementaire / non réglementaire;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03420;Pacific Integrated Commercial Fisheries Initiative (PICFI);Initiative des pêches commerciales intégrées du Pacifique (IPCIP);2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03421;Human-Wildlife Coexistence- Incident Response and Safety Management;Coexistence entre l'homme et la faune - Réponse aux incidents et gestion de la sécurité;2023-2024;Parks Canada;Parcs Canada;263
SRV03422;Library Services;Services de bibliothèque;2023-2024;Parks Canada;Parcs Canada;263
SRV03423;Reducing The Threat Of Vessel Traffic On Marine Mammals Contribution Program;Programme de contribution pour réduire la menace du trafic maritime sur les mammifères marins;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03424;Media and Promotion of Canada's Natural and Cultural Heritage;Médias et promotion du patrimoine naturel et culturel du Canada;2023-2024;Parks Canada;Parcs Canada;263
SRV03425;Environmental Protection Services;Services de protection de l’environnement;2023-2024;Parks Canada;Parcs Canada;263
SRV03426;Ocean And Climate Change Science Contribution Program;Programme de contributions pour les sciences des océans et des changements climatiques;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03427;National Contaminants Advisory Group Contribution Program;Programme de contributions du Groupe consultatif national sur les contaminants;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03428;Marine Spatial Planning Contribution Program;Programme de contributions pour la planification spatiale marine;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03429;Core geospatial observation sites in remote locations of Canada (GO Canada);Sites de base d'observation géospatiale en régions éloignées du Canada (GO Canada);2023-2024;Canadian Space Agency;Agence spatiale canadienne;95
SRV03430;Freshwater Habitat Science Contribution Program;Programme de contributions pour les sciences des océans et des eaux douces;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03431;Ontario Waterways and Water Management;Voies navigables et gestion de l'eau en Ontario;2023-2024;Parks Canada;Parcs Canada;263
SRV03432;Freshwater Research Contribution Program;Programme de contributions pour la recherche sur l’eau douce;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03433;Ocean And Freshwater Science Contribution Program;Programme de contributions pour la science de l’habitat d’eau douce;2022-2023;Fisheries and Oceans Canada;Pêches et Océans Canada;125
SRV03434;Ground support for space science (THEMIS);Soutien au sol des sciences spatiales (THEMIS);2023-2024;Canadian Space Agency;Agence spatiale canadienne;95
SRV03435;Wildfire Prevention and Risk Mitigation;Prévention des incendies de forêt et atténuation des risques;2023-2024;Parks Canada;Parcs Canada;263
SRV03436;National Infrastructure Component (NIC);Volet Infrastructures nationales (VIN);2023-2024;Housing, Infrastructure and Communities Canada;Logement, Infrastructure et Collectivités Canada;237
SRV03437;Clean Water and Wastewater Fund (CWWF);Le Fonds pour l'eau potable et le traitement des eaux usées (FEPTEU);2023-2024;Housing, Infrastructure and Communities Canada;Logement, Infrastructure et Collectivités Canada;237
SRV03438;Disaster Mitigation and Adaptation Fund;Fonds d'atténuation et d'adaptation en matière de catastrophes;2022-2023;Housing, Infrastructure and Communities Canada;Logement, Infrastructure et Collectivités Canada;237
SRV03440;Investing in Canada Infrastructure Program (ICIP);Programme d'infrastructure Investir dans le Canada (PIIC);2023-2024;Housing, Infrastructure and Communities Canada;Logement, Infrastructure et Collectivités Canada;237
SRV03441;Active Transportation Fund (ATF);Le Fonds pour le transport actif (FTA);2023-2024;Housing, Infrastructure and Communities Canada;Logement, Infrastructure et Collectivités Canada;237
SRV03442;National and Regional Projects (NRP);Projets nationaux et régionaux (PNR);2023-2024;Housing, Infrastructure and Communities Canada;Logement, Infrastructure et Collectivités Canada;237
SRV03443;Public Transit Infrastructure Fund (PTIF);Le Fonds pour l'infrastructure de transport en commun (FITC);2023-2024;Housing, Infrastructure and Communities Canada;Logement, Infrastructure et Collectivités Canada;237
SRV03444;Rural Transit Solutions Fund (RTSF);Fonds pour les solutions de transport en commun en milieu rural (FSTCMR);2023-2024;Housing, Infrastructure and Communities Canada;Logement, Infrastructure et Collectivités Canada;237
SRV03445;Small Communities Fund (SCF);Fonds des petites collectivités (FPC);2023-2024;Housing, Infrastructure and Communities Canada;Logement, Infrastructure et Collectivités Canada;237
SRV03446;Zero Emissions Transit Fund (ZETF);Fonds pour le transport en commun à zéro émission (FTCZE);2023-2024;Housing, Infrastructure and Communities Canada;Logement, Infrastructure et Collectivités Canada;237
SRV03447;Copyright Services;Services des droits d'auteur;2022-2023;Library and Archives Canada;Bibliothèque et Archives Canada;199
SRV03448;Frontline Avalanche Safety and Control Service;Service de sécurité et de contrôle des avalanches en première ligne;2023-2024;Parks Canada;Parcs Canada;263
SRV03449;Backcountry Avalanche Monitoring and Reporting;Surveillance et Rapport sur les Avalanches en Arrière-Pays;2023-2024;Parks Canada;Parcs Canada;263
SRV03450;Canadian Heritage accessibility feedback process;Processus de rétroaction sur l'accessibilité de Patrimoine canadien;2023-2024;Canadian Heritage;Patrimoine canadien;122
SRV03451;Access to Information and Privacy (ATIP);Demande d'accès à l'information et de protection des renseignements personnels (AIPRP);2023-2024;Housing, Infrastructure and Communities Canada;Logement, Infrastructure et Collectivités Canada;237
SRV03452;Reaching Home (RH);Directives de Vers un chez-soi (DVC);2023-2024;Housing, Infrastructure and Communities Canada;Logement, Infrastructure et Collectivités Canada;237
SRV03453;Public Service Employee Survey (PSES);Sondage auprès des fonctionnaires fédéraux (SAFF);2023-2024;Treasury Board of Canada Secretariat;Secrétariat du Conseil du Trésor du Canada;326
SRV03454;Cyber Maturity Self-Assessment (CMSA);Autoévaluation de la cybermaturité (AECM);2023-2024;Treasury Board of Canada Secretariat;Secrétariat du Conseil du Trésor du Canada;326
SRV03455;GC Digital Talent;Talents numériques du GC;2023-2024;Treasury Board of Canada Secretariat;Secrétariat du Conseil du Trésor du Canada;326
SRV03456;Tracker;Suivi;2023-2024;Treasury Board of Canada Secretariat;Secrétariat du Conseil du Trésor du Canada;326
SRV03457;Grants and Contribution Programs;Programmes de subventions et de contributions;2023-2024;Pacific Economic Development Agency of Canada;Agence de développement économique du Pacifique Canada;560
SRV03458;Web Inquiries;Demandes de renseignements sur le Web;2023-2024;Pacific Economic Development Agency of Canada;Agence de développement économique du Pacifique Canada;560
SRV03459;Policy, Advocacy, and Coordination;Politique, représentation et coordination;2023-2024;Pacific Economic Development Agency of Canada;Agence de développement économique du Pacifique Canada;560
SRV03461;Ministerial exemption under subsection 5.9(2) of the Aeronautics Act;Exemption ministérielle en vertu du paragraphe 5.9(2) de la Loi sur l'aéronautique;2023-2024;Transport Canada;Transports Canada;138
SRV03462;Statement of aerobatic competency;Énoncé de compétence en voltige aérienne;2023-2024;Transport Canada;Transports Canada;138
SRV03463;Aviation Exams;Examens aéronautiques;2023-2024;Transport Canada;Transports Canada;138
SRV03464;Ministerial authorization under Part VII, other than under section 701.10;Autorisation ministérielle en vertu de la partie VII, autre qu'en vertu de l'article 701.10;2022-2023;Transport Canada;Transports Canada;138
SRV03465;Aircraft Parking;Stationnement des aéronefs;2023-2024;Transport Canada;Transports Canada;138
